-0.230328,0.030892,0.000000,0.722135,-0.430002,0.000000,0.598821,0.608919,0.000000,1.274383,-0.162523,0.000000
-0.231065,0.063194,0.000000,0.629452,-0.475621,0.000000,0.611688,0.465190,0.000000,1.359777,-0.077472,0.000000
-0.221614,0.099020,0.000000,0.500290,-0.574557,0.000000,0.640958,0.297305,0.000000,1.471323,0.046056,0.000000
-0.172424,0.130957,0.000000,0.336926,-0.691858,0.000000,0.714461,0.090328,0.000000,1.558811,0.210373,0.000000
-0.071382,0.149278,0.000000,0.176800,-0.763853,0.000000,0.831528,-0.125884,0.000000,1.568974,0.374122,0.000000
0.045169,0.157929,0.000000,0.068543,-0.770004,0.000000,0.953863,-0.303615,0.000000,1.504529,0.478448,0.000000
0.146665,0.166319,0.000000,0.013697,-0.743185,0.000000,1.047470,-0.426412,0.000000,1.416077,0.518332,0.000000
0.043938,0.261915,0.000000,0.150435,-0.575881,0.000000,1.163300,-0.620379,0.000000,1.304886,0.465637,0.000000
-0.154222,0.316732,0.000000,0.396022,-0.318231,0.000000,1.221346,-0.803736,0.000000,1.253223,0.395140,0.000000
-0.253932,0.246176,0.000000,0.601511,-0.075130,0.000000,1.159054,-0.866158,0.000000,1.292652,0.358225,0.000000
-0.256053,0.152405,0.000000,0.735336,0.100903,0.000000,1.060411,-0.837659,0.000000,1.355302,0.335267,0.000000
-0.218690,0.079577,0.000000,0.813875,0.215226,0.000000,0.976379,-0.784625,0.000000,1.395083,0.310296,0.000000
-0.169569,0.026889,0.000000,0.860692,0.289549,0.000000,0.910292,-0.735063,0.000000,1.409774,0.286810,0.000000
-0.119515,-0.012262,0.000000,0.890476,0.339450,0.000000,0.857253,-0.694153,0.000000,1.410029,0.268401,0.000000
-0.072762,-0.042791,0.000000,0.910612,0.374294,0.000000,0.813590,-0.660843,0.000000,1.403953,0.255126,0.000000
-0.030823,-0.067723,0.000000,0.924619,0.399591,0.000000,0.777228,-0.633067,0.000000,1.395718,0.245661,0.000000
-0.000713,-0.089876,0.000000,0.925650,0.418358,0.000000,0.753677,-0.590924,0.000000,1.391307,0.228643,0.000000
0.005438,-0.112525,0.000000,0.875712,0.444311,0.000000,0.759909,-0.479881,0.000000,1.430647,0.169357,0.000000
0.015489,-0.135294,0.000000,0.787448,0.515419,0.000000,0.769004,-0.359082,0.000000,1.520657,0.082997,0.000000
0.045919,-0.154682,0.000000,0.649907,0.627984,0.000000,0.810322,-0.195775,0.000000,1.631167,-0.052011,0.000000
0.129820,-0.160545,0.000000,0.477021,0.742981,0.000000,0.904916,0.011182,0.000000,1.708274,-0.226203,0.000000
0.257875,-0.147789,0.000000,0.321867,0.791712,0.000000,1.038275,0.218985,0.000000,1.699312,-0.382354,0.000000
0.379606,-0.133427,0.000000,0.228931,0.774661,0.000000,1.163693,0.381849,0.000000,1.626590,-0.466943,0.000000
0.298648,-0.221405,0.000000,0.334333,0.607515,0.000000,1.310771,0.604537,0.000000,1.508319,-0.435159,0.000000
0.095483,-0.304581,0.000000,0.581142,0.352368,0.000000,1.391278,0.815322,0.000000,1.441305,-0.367086,0.000000
-0.020213,-0.246813,0.000000,0.800587,0.107303,0.000000,1.335553,0.892617,0.000000,1.478440,-0.332582,0.000000
-0.031273,-0.153367,0.000000,0.945302,-0.070661,0.000000,1.235793,0.864269,0.000000,1.548604,-0.312818,0.000000
0.000943,-0.079390,0.000000,1.029709,-0.185672,0.000000,1.151127,0.806979,0.000000,1.596449,-0.288556,0.000000
0.046672,-0.025892,0.000000,1.079513,-0.260436,0.000000,1.085279,0.753322,0.000000,1.616776,-0.263634,0.000000
0.094313,0.013636,0.000000,1.111019,-0.310790,0.000000,1.032810,0.709302,0.000000,1.620482,-0.242967,0.000000
0.139203,0.044196,0.000000,1.132319,-0.346024,0.000000,0.989808,0.673757,0.000000,1.616463,-0.227344,0.000000
0.179319,0.068910,0.000000,1.146805,-0.371525,0.000000,0.954546,0.643639,0.000000,1.609391,-0.215231,0.000000
0.185607,0.094093,0.000000,1.107158,-0.398393,0.000000,0.960810,0.534849,0.000000,1.626967,-0.155900,0.000000
0.193921,0.119053,0.000000,1.035004,-0.461105,0.000000,0.965501,0.421961,0.000000,1.700568,-0.079115,0.000000
0.213350,0.142498,0.000000,0.914863,-0.567085,0.000000,0.994997,0.274121,0.000000,1.805935,0.042683,0.000000
0.275027,0.158561,0.000000,0.752573,-0.693859,0.000000,1.074585,0.079606,0.000000,1.896132,0.210137,0.000000
0.390410,0.157922,0.000000,0.586937,-0.773130,0.000000,1.203071,-0.131054,0.000000,1.911599,0.380202,0.000000
0.516457,0.149632,0.000000,0.473241,-0.777982,0.000000,1.337625,-0.306567,0.000000,1.849783,0.487669,0.000000
0.620491,0.146456,0.000000,0.416037,-0.745492,0.000000,1.439964,-0.428246,0.000000,1.764192,0.526739,0.000000
0.443794,0.274031,0.000000,0.625650,-0.515280,0.000000,1.574851,-0.673010,0.000000,1.644980,0.450800,0.000000
0.252188,0.307502,0.000000,0.869846,-0.255778,0.000000,1.604734,-0.834640,0.000000,1.618973,0.387941,0.000000
0.175682,0.225591,0.000000,1.062535,-0.027249,0.000000,1.521010,-0.866097,0.000000,1.680689,0.363794,0.000000
0.183228,0.136659,0.000000,1.183040,0.130097,0.000000,1.421076,-0.821142,0.000000,1.752714,0.346556,0.000000
0.221693,0.070333,0.000000,1.252721,0.231587,0.000000,1.340531,-0.762478,0.000000,1.796719,0.322886,0.000000
0.268897,0.022745,0.000000,1.294612,0.298668,0.000000,1.277642,-0.711062,0.000000,1.815020,0.298707,0.000000
0.316056,-0.012493,0.000000,1.321786,0.344700,0.000000,1.227129,-0.669432,0.000000,1.818630,0.278399,0.000000
0.359696,-0.039815,0.000000,1.340549,0.377455,0.000000,1.185575,-0.635824,0.000000,1.815358,0.262595,0.000000
0.398411,-0.061936,0.000000,1.353576,0.401516,0.000000,1.151412,-0.607465,0.000000,1.809179,0.250053,0.000000
0.411612,-0.083636,0.000000,1.330688,0.423854,0.000000,1.150925,-0.521629,0.000000,1.812583,0.204186,0.000000
0.421083,-0.104537,0.000000,1.274301,0.470896,0.000000,1.156102,-0.418211,0.000000,1.867174,0.138638,0.000000
0.436931,-0.124138,0.000000,1.172138,0.561581,0.000000,1.176859,-0.289066,0.000000,1.964330,0.033494,0.000000
0.485553,-0.138118,0.000000,1.022390,0.687370,0.000000,1.241194,-0.112121,0.000000,2.066140,-0.121725,0.000000
0.593161,-0.135136,0.000000,0.849893,0.790427,0.000000,1.360923,0.097457,0.000000,2.112085,-0.300432,0.000000
0.726835,-0.118895,0.000000,0.714834,0.814853,0.000000,1.503527,0.288256,0.000000,2.071023,-0.433308,0.000000
0.840928,-0.107256,0.000000,0.641695,0.786324,0.000000,1.622080,0.427673,0.000000,1.988787,-0.490952,0.000000
0.671503,-0.232432,0.000000,0.837247,0.552887,0.000000,1.774753,0.684960,0.000000,1.864614,-0.420943,0.000000
0.476090,-0.273626,0.000000,1.081926,0.290227,0.000000,1.814587,0.857941,0.000000,1.833257,-0.358659,0.000000
0.396508,-0.193286,0.000000,1.277454,0.059001,0.000000,1.732667,0.894096,0.000000,1.894185,-0.335459,0.000000
0.403008,-0.104393,0.000000,1.399593,-0.099507,0.000000,1.632549,0.849588,0.000000,1.967267,-0.318935,0.000000
0.440852,-0.038273,0.000000,1.469888,-0.201278,0.000000,1.551969,0.790491,0.000000,2.012281,-0.295314,0.000000
0.487589,0.008964,0.000000,1.511974,-0.268387,0.000000,1.489186,0.738683,0.000000,2.031248,-0.270791,0.000000
0.534373,0.043796,0.000000,1.539226,-0.314397,0.000000,1.438814,0.696813,0.000000,2.035266,-0.249998,0.000000
0.577691,0.070697,0.000000,1.558050,-0.347116,0.000000,1.397403,0.663086,0.000000,2.032241,-0.233691,0.000000
0.616039,0.092402,0.000000,1.571022,-0.371122,0.000000,1.363517,0.634457,0.000000,2.026157,-0.220523,0.000000
0.622179,0.114941,0.000000,1.532544,-0.397120,0.000000,1.373910,0.525340,0.000000,2.037882,-0.159730,0.000000
0.632217,0.136781,0.000000,1.466586,-0.457000,0.000000,1.378110,0.418926,0.000000,2.106172,-0.086722,0.000000
0.652723,0.156491,0.000000,1.351445,-0.560003,0.000000,1.406206,0.278157,0.000000,2.209364,0.031420,0.000000
0.714910,0.168230,0.000000,1.191512,-0.688058,0.000000,1.484132,0.088943,0.000000,2.303033,0.197329,0.000000
0.833109,0.161878,0.000000,1.022955,-0.772912,0.000000,1.613591,-0.121174,0.000000,2.325681,0.370889,0.000000
0.963474,0.147162,0.000000,0.904266,-0.780080,0.000000,1.752467,-0.299631,0.000000,2.267998,0.483833,0.000000
1.070307,0.138957,0.000000,0.843925,-0.746436,0.000000,1.859571,-0.424484,0.000000,2.183600,0.526017,0.000000
0.898405,0.270058,0.000000,1.050062,-0.521134,0.000000,1.995887,-0.670719,0.000000,2.061989,0.450114,0.000000
0.702885,0.313865,0.000000,1.296448,-0.264671,0.000000,2.029239,-0.836643,0.000000,2.032626,0.386785,0.000000
0.619740,0.235445,0.000000,1.494150,-0.035862,0.000000,1.945710,-0.870672,0.000000,2.096410,0.364647,0.000000
0.623471,0.146127,0.000000,1.618644,0.122182,0.000000,1.844095,-0.824350,0.000000,2.174245,0.350276,0.000000
0.659764,0.079106,0.000000,1.690563,0.224184,0.000000,1.762269,-0.763064,0.000000,2.224080,0.327724,0.000000
0.705614,0.031120,0.000000,1.733710,0.291885,0.000000,1.698602,-0.709198,0.000000,2.246791,0.302959,0.000000
0.751856,-0.004195,0.000000,1.761744,0.338609,0.000000,1.647617,-0.665614,0.000000,2.253359,0.281209,0.000000
0.794806,-0.031333,0.000000,1.781210,0.371992,0.000000,1.605780,-0.630530,0.000000,2.251969,0.263696,0.000000
0.832947,-0.053074,0.000000,1.794864,0.396591,0.000000,1.571487,-0.601101,0.000000,2.246900,0.249449,0.000000
0.846232,-0.074141,0.000000,1.773984,0.420975,0.000000,1.572958,-0.516592,0.000000,2.245084,0.202476,0.000000
0.856360,-0.094002,0.000000,1.723473,0.466744,0.000000,1.579013,-0.416955,0.000000,2.292617,0.138915,0.000000
0.871803,-0.112420,0.000000,1.628446,0.555182,0.000000,1.599229,-0.293853,0.000000,2.384405,0.036807,0.000000
0.917251,-0.126104,0.000000,1.485125,0.682294,0.000000,1.662100,-0.123814,0.000000,2.485225,-0.116241,0.000000
1.022080,-0.124134,0.000000,1.314074,0.794390,0.000000,1.782117,0.081856,0.000000,2.535925,-0.296885,0.000000
1.157623,-0.107985,0.000000,1.173837,0.827977,0.000000,1.929493,0.273416,0.000000,2.499334,-0.436017,0.000000
1.274841,-0.095719,0.000000,1.095290,0.802809,0.000000,2.054996,0.415443,0.000000,2.417607,-0.498076,0.000000
1.105365,-0.216404,0.000000,1.282283,0.564706,0.000000,2.217774,0.673664,0.000000,2.293465,-0.427999,0.000000
0.908461,-0.255718,0.000000,1.522240,0.296658,0.000000,2.263328,0.849093,0.000000,2.262015,-0.365645,0.000000
0.829881,-0.174240,0.000000,1.714184,0.061404,0.000000,2.182420,0.887809,0.000000,2.323268,-0.343984,0.000000
0.837860,-0.085542,0.000000,1.833736,-0.099349,0.000000,2.081523,0.845156,0.000000,2.396844,-0.328979,0.000000
0.876765,-0.020225,0.000000,1.902265,-0.202277,0.000000,1.999966,0.787412,0.000000,2.442424,-0.306176,0.000000
0.924220,0.026041,0.000000,1.943146,-0.270035,0.000000,1.936353,0.736661,0.000000,2.461924,-0.281921,0.000000
0.971505,0.059907,0.000000,1.969566,-0.316455,0.000000,1.885320,0.695659,0.000000,2.466379,-0.261101,0.000000
1.015192,0.085912,0.000000,1.987805,-0.349455,0.000000,1.843383,0.662661,0.000000,2.463693,-0.244632,0.000000
1.053826,0.106817,0.000000,2.000354,-0.373654,0.000000,1.809056,0.634644,0.000000,2.457872,-0.231250,0.000000
1.060415,0.129113,0.000000,1.961538,-0.399100,0.000000,1.817759,0.525557,0.000000,2.470232,-0.170600,0.000000
1.070893,0.150630,0.000000,1.894826,-0.457731,0.000000,1.820217,0.419344,0.000000,2.539424,-0.098879,0.000000
1.091764,0.169828,0.000000,1.778202,-0.558618,0.000000,1.845892,0.278447,0.000000,2.644455,0.017326,0.000000
1.154129,0.180333,0.000000,1.616261,-0.683989,0.000000,1.920521,0.088208,0.000000,2.741063,0.181527,0.000000
1.272307,0.171738,0.000000,1.446161,-0.766264,0.000000,2.046429,-0.124040,0.000000,2.767012,0.354830,0.000000
1.402612,0.154520,0.000000,1.327107,-0.771564,0.000000,2.182466,-0.304985,0.000000,2.711473,0.469019,0.000000
1.509439,0.144266,0.000000,1.267176,-0.736858,0.000000,2.287683,-0.431815,0.000000,2.627859,0.512797,0.000000
1.340021,0.278389,0.000000,1.476903,-0.515281,0.000000,2.419908,-0.680409,0.000000,2.504866,0.438978,0.000000
1.145107,0.325979,0.000000,1.727682,-0.263154,0.000000,2.450624,-0.847092,0.000000,2.474262,0.376131,0.000000
1.060350,0.249148,0.000000,1.929455,-0.037708,0.000000,2.366549,-0.879835,0.000000,2.537735,0.352999,0.000000
1.062397,0.159767,0.000000,2.056790,0.118237,0.000000,2.265658,-0.831744,0.000000,2.615569,0.337440,0.000000
1.097454,0.092114,0.000000,2.130527,0.219027,0.000000,2.184823,-0.768965,0.000000,2.665275,0.314099,0.000000
1.142425,0.043345,0.000000,2.174872,0.286013,0.000000,2.122042,-0.713917,0.000000,2.687763,0.288927,0.000000
1.188022,0.007251,0.000000,2.203733,0.332284,0.000000,2.071780,-0.669387,0.000000,2.694097,0.267002,0.000000
1.230476,-0.020598,0.000000,2.223794,0.365359,0.000000,2.030530,-0.633531,0.000000,2.692497,0.249436,0.000000
1.268218,-0.042961,0.000000,2.237892,0.389747,0.000000,1.996735,-0.603474,0.000000,2.687238,0.235195,0.000000
1.281089,-0.064229,0.000000,2.217395,0.414604,0.000000,1.999817,-0.518867,0.000000,2.684444,0.188089,0.000000
1.290915,-0.084223,0.000000,2.167845,0.461264,0.000000,2.007572,-0.419496,0.000000,2.730713,0.123771,0.000000
1.306059,-0.102850,0.000000,2.074526,0.551298,0.000000,2.029891,-0.296922,0.000000,2.820592,0.020154,0.000000
1.351238,-0.117274,0.000000,1.933564,0.680905,0.000000,2.095669,-0.128161,0.000000,2.918718,-0.134579,0.000000
1.456066,-0.117093,0.000000,1.764516,0.796132,0.000000,2.219248,0.075302,0.000000,2.966371,-0.316121,0.000000
1.591927,-0.103255,0.000000,1.624785,0.832328,0.000000,2.370030,0.264275,0.000000,2.927461,-0.454726,0.000000
1.709409,-0.092980,0.000000,1.545708,0.808589,0.000000,2.498125,0.404140,0.000000,2.844686,-0.515444,0.000000
1.537891,-0.210638,0.000000,1.728372,0.567228,0.000000,2.665540,0.659505,0.000000,2.721770,-0.443216,0.000000
1.340287,-0.246549,0.000000,1.963565,0.294984,0.000000,2.714246,0.834173,0.000000,2.691394,-0.380325,0.000000
1.263113,-0.163719,0.000000,2.151358,0.056366,0.000000,2.634037,0.874341,0.000000,2.753040,-0.359778,0.000000
1.272633,-0.075174,0.000000,2.268078,-0.106478,0.000000,2.532390,0.833468,0.000000,2.826915,-0.346103,0.000000
1.312671,-0.010552,0.000000,2.334790,-0.210602,0.000000,2.449816,0.777155,0.000000,2.872936,-0.324119,0.000000
1.360925,0.034868,0.000000,2.374475,-0.279075,0.000000,2.385311,0.727518,0.000000,2.892895,-0.300208,0.000000
1.408793,0.067891,0.000000,2.400075,-0.325958,0.000000,2.333559,0.687410,0.000000,2.897740,-0.279459,0.000000
1.452926,0.093117,0.000000,2.417732,-0.359278,0.000000,2.291043,0.655148,0.000000,2.895360,-0.262932,0.000000
1.491918,0.113331,0.000000,2.429856,-0.383700,0.000000,2.256227,0.627735,0.000000,2.889786,-0.249436,0.000000
1.498904,0.135500,0.000000,2.390623,-0.408472,0.000000,2.263020,0.518534,0.000000,2.903155,-0.189009,0.000000
1.509765,0.156817,0.000000,2.322941,-0.465900,0.000000,2.263607,0.412332,0.000000,2.973545,-0.118540,0.000000
1.530964,0.175632,0.000000,2.204612,-0.564696,0.000000,2.286783,0.271058,0.000000,3.080576,-0.004234,0.000000
1.593476,0.185034,0.000000,2.040524,-0.687216,0.000000,2.358029,0.079584,0.000000,3.180080,0.158221,0.000000
1.711473,0.174355,0.000000,1.868982,-0.766556,0.000000,2.480180,-0.134838,0.000000,3.209138,0.331067,0.000000
1.841476,0.154830,0.000000,1.749802,-0.769807,0.000000,2.613045,-0.318177,0.000000,3.155656,0.446271,0.000000
1.948129,0.142681,0.000000,1.690454,-0.734061,0.000000,2.716059,-0.446873,0.000000,3.072830,0.491549,0.000000
1.781106,0.279750,0.000000,1.904004,-0.516190,0.000000,2.843942,-0.697775,0.000000,2.948550,0.419911,0.000000
1.587049,0.330771,0.000000,2.159167,-0.268495,0.000000,2.871750,-0.864997,0.000000,2.916836,0.357611,0.000000
1.500948,0.255443,0.000000,2.364871,-0.046618,0.000000,2.787116,-0.896271,0.000000,2.979895,0.333374,0.000000
1.501423,0.166041,0.000000,2.494926,0.107072,0.000000,2.687082,-0.846417,0.000000,3.057449,0.316456,0.000000
1.535286,0.097783,0.000000,2.570422,0.206554,0.000000,2.607360,-0.782228,0.000000,3.106744,0.292248,0.000000
1.579393,0.048234,0.000000,2.615936,0.272752,0.000000,2.545554,-0.726085,0.000000,3.128792,0.266684,0.000000
1.624348,0.011347,0.000000,2.645604,0.318509,0.000000,2.496081,-0.680678,0.000000,3.134744,0.244650,0.000000
1.666307,-0.017241,0.000000,2.666243,0.351228,0.000000,2.455466,-0.644103,0.000000,3.132838,0.227112,0.000000
1.703651,-0.040261,0.000000,2.680769,0.375365,0.000000,2.422201,-0.613460,0.000000,3.127331,0.212965,0.000000
1.716238,-0.061739,0.000000,2.660889,0.400541,0.000000,2.426625,-0.529209,0.000000,3.123629,0.166092,0.000000
1.725709,-0.081885,0.000000,2.612289,0.447902,0.000000,2.436153,-0.430023,0.000000,3.168555,0.101063,0.000000
1.740483,-0.100762,0.000000,2.520754,0.539377,0.000000,2.460533,-0.308017,0.000000,3.256481,-0.003931,0.000000
1.785238,-0.115983,0.000000,2.382259,0.671353,0.000000,2.529079,-0.140628,0.000000,3.351934,-0.160198,0.000000
1.889877,-0.117677,0.000000,2.215280,0.789748,0.000000,2.656052,0.060574,0.000000,3.396687,-0.342576,0.000000
2.025987,-0.106210,0.000000,2.076003,0.828693,0.000000,2.810163,0.247005,0.000000,3.355616,-0.480756,0.000000
2.143747,-0.097944,0.000000,1.996323,0.806461,0.000000,2.940870,0.384794,0.000000,3.271837,-0.540259,0.000000
1.970246,-0.212475,0.000000,2.174526,0.561827,0.000000,3.113012,0.637327,0.000000,3.150171,-0.465980,0.000000
1.772036,-0.244887,0.000000,2.404865,0.285401,0.000000,3.164895,0.811224,0.000000,3.120870,-0.402584,0.000000
1.696372,-0.160694,0.000000,2.588407,0.043483,0.000000,3.085428,0.852835,0.000000,3.182835,-0.383119,0.000000
1.707481,-0.072338,0.000000,2.702217,-0.121393,0.000000,2.983096,0.813779,0.000000,3.256888,-0.370722,0.000000
1.748667,-0.008444,0.000000,2.767068,-0.226670,0.000000,2.899560,0.758951,0.000000,3.303235,-0.349538,0.000000
1.797721,0.036109,0.000000,2.805529,-0.295820,0.000000,2.834204,0.710480,0.000000,3.323569,-0.325983,0.000000
1.846168,0.068277,0.000000,2.830292,-0.343136,0.000000,2.781763,0.671308,0.000000,3.328751,-0.305331,0.000000
1.890740,0.092717,0.000000,2.847353,-0.376754,0.000000,2.738692,0.639814,0.000000,3.326644,-0.288776,0.000000
1.930084,0.112241,0.000000,2.859039,-0.401377,0.000000,2.703403,0.613029,0.000000,3.321297,-0.275196,0.000000
1.937457,0.134285,0.000000,2.819345,-0.425439,0.000000,2.708260,0.503707,0.000000,3.335786,-0.215016,0.000000
1.948688,0.155414,0.000000,2.750602,-0.481682,0.000000,2.706976,0.397474,0.000000,3.407467,-0.145776,0.000000
1.970229,0.173857,0.000000,2.630487,-0.578393,0.000000,2.727672,0.255757,0.000000,3.516532,-0.033345,0.000000
2.032938,0.182147,0.000000,2.464220,-0.697971,0.000000,2.795551,0.063001,0.000000,3.618871,0.127349,0.000000
2.150750,0.169375,0.000000,2.291323,-0.774185,0.000000,2.913900,-0.153557,0.000000,3.650911,0.299627,0.000000
2.280371,0.147560,0.000000,2.172162,-0.775270,0.000000,3.043471,-0.339185,0.000000,3.599431,0.415698,0.000000
2.386770,0.133535,0.000000,2.113498,-0.738465,0.000000,3.144146,-0.469644,0.000000,3.517415,0.462393,0.000000
2.222200,0.273565,0.000000,2.330914,-0.524445,0.000000,3.267506,-0.722742,0.000000,3.391891,0.392956,0.000000
2.029081,0.328027,0.000000,2.590439,-0.281336,0.000000,3.292324,-0.890408,0.000000,3.359081,0.331226,0.000000
1.941648,0.254246,0.000000,2.800054,-0.063153,0.000000,3.207144,-0.920169,0.000000,3.421704,0.305873,0.000000
1.940530,0.164848,0.000000,2.932823,0.088203,0.000000,3.108009,-0.868543,0.000000,3.498955,0.287583,0.000000
1.973171,0.095997,0.000000,3.010078,0.186329,0.000000,3.029436,-0.802944,0.000000,3.547822,0.262506,0.000000
2.016390,0.045671,0.000000,3.056763,0.251709,0.000000,2.968635,-0.745708,0.000000,3.569420,0.236554,0.000000
2.060682,0.007990,0.000000,3.087241,0.296935,0.000000,2.919975,-0.699426,0.000000,3.574984,0.214415,0.000000
2.102126,-0.021339,0.000000,3.108459,0.329283,0.000000,2.880014,-0.662133,0.000000,3.572771,0.196911,0.000000
2.139059,-0.045020,0.000000,3.123417,0.353160,0.000000,2.847293,-0.630911,0.000000,3.567018,0.182868,0.000000
2.151539,-0.066688,0.000000,3.104522,0.378558,0.000000,2.852760,-0.547615,0.000000,3.562258,0.136612,0.000000
2.160638,-0.086950,0.000000,3.057128,0.426283,0.000000,2.864139,-0.448708,0.000000,3.605405,0.071080,0.000000
2.174951,-0.106051,0.000000,2.967792,0.518809,0.000000,2.890414,-0.327613,0.000000,3.691099,-0.034905,0.000000
2.218934,-0.122080,0.000000,2.832174,0.652957,0.000000,2.961362,-0.162033,0.000000,3.783942,-0.192348,0.000000
2.322985,-0.125740,0.000000,2.667408,0.774952,0.000000,3.091405,0.036702,0.000000,3.826319,-0.375584,0.000000
2.459351,-0.116655,0.000000,2.528254,0.817289,0.000000,3.248911,0.220763,0.000000,3.783584,-0.513863,0.000000
2.577595,-0.110330,0.000000,2.447590,0.796847,0.000000,3.382582,0.356773,0.000000,3.698902,-0.572616,0.000000
2.403440,-0.221225,0.000000,2.619773,0.549983,0.000000,3.559664,0.605867,0.000000,3.578513,-0.496743,0.000000
2.204337,-0.250757,0.000000,2.845105,0.269386,0.000000,3.615602,0.779543,0.000000,3.549768,-0.432687,0.000000
2.129668,-0.165415,0.000000,3.024566,0.023841,0.000000,3.537298,0.823224,0.000000,3.611789,-0.414221,0.000000
2.142173,-0.077176,0.000000,3.135645,-0.143400,0.000000,3.434263,0.786248,0.000000,3.686061,-0.403167,0.000000
2.184454,-0.013936,0.000000,3.198736,-0.250035,0.000000,3.349682,0.732971,0.000000,3.732845,-0.382837,0.000000
2.234306,0.029794,0.000000,3.236018,-0.319983,0.000000,3.283410,0.685675,0.000000,3.753632,-0.359653,0.000000
2.283346,0.061127,0.000000,3.259961,-0.367804,0.000000,3.230235,0.647439,0.000000,3.759189,-0.339097,0.000000
2.328379,0.084791,0.000000,3.276433,-0.401761,0.000000,3.186576,0.616715,0.000000,3.757373,-0.322512,0.000000
2.368096,0.103626,0.000000,3.287684,-0.426614,0.000000,3.150785,0.590561,0.000000,3.752263,-0.308845,0.000000
2.375856,0.125568,0.000000,3.247491,-0.449968,0.000000,3.153619,0.481111,0.000000,3.767952,-0.248921,0.000000
2.387456,0.146531,0.000000,3.177615,-0.505013,0.000000,3.150395,0.374825,0.000000,3.840996,-0.180936,0.000000
2.409339,0.164624,0.000000,3.055641,-0.599580,0.000000,3.168533,0.232625,0.000000,3.952148,-0.070433,0.000000
2.472230,0.171808,0.000000,2.887155,-0.716080,0.000000,3.232935,0.038553,0.000000,4.057340,0.088418,0.000000
2.589787,0.156946,0.000000,2.712956,-0.788992,0.000000,3.347320,-0.180139,0.000000,4.092357,0.260028,0.000000
2.718926,0.132857,0.000000,2.593914,-0.787826,0.000000,3.473411,-0.368024,0.000000,4.042901,0.376896,0.000000
2.824997,0.116968,0.000000,2.536009,-0.749960,0.000000,3.571594,-0.500211,0.000000,3.961728,0.425000,0.000000
2.662944,0.259967,0.000000,2.757380,-0.539920,0.000000,3.690244,-0.755468,0.000000,3.834992,0.357851,0.000000
2.470890,0.317827,0.000000,3.021288,-0.301576,0.000000,3.711935,-0.923483,0.000000,3.801108,0.296731,0.000000
2.382192,0.245611,0.000000,3.234801,-0.087268,0.000000,3.626220,-0.951641,0.000000,3.863242,0.270217,0.000000
2.379479,0.156249,0.000000,3.370272,0.061628,0.000000,3.528062,-0.898224,0.000000,3.940086,0.250491,0.000000
2.410879,0.086817,0.000000,3.449284,0.158323,0.000000,3.450713,-0.831226,0.000000,3.988426,0.224515,0.000000
