#{"t_start": 1640165250.3643682, "env_id": "SwimmerEnv-v0"}
r,l,t
1.531724,1,2494.323217
1.531724,1,2506.450968
1.531724,1,2518.453763
0.004742,1,2530.483197
0.0,1,2542.595927
0.0,1,2554.633504
0.0,1,2566.734633
0.0,1,2578.769927
0.0,1,2590.898512
0.0,1,2602.953855
0.0,1,2615.094868
5.855914,1,2627.135063
1.125063,1,2639.280595
1.235799,1,2651.242363
1.516937,1,2663.518278
1.565034,1,2675.5714
1.448054,1,2687.959923
1.931572,1,2700.071249
1.355917,1,2712.429074
6.882673,1,2724.491258
2.194722,1,2736.577597
1.263033,1,2748.588098
1.573503,1,2760.674585
0.912177,1,2772.79433
0.0,1,2784.996392
0.0,1,2797.063877
0.0,1,2809.180817
0.0,1,2821.226434
0.0,1,2833.274101
0.0,1,2845.337626
0.0,1,2857.305099
0.0,1,2869.37629
0.0,1,2881.413549
0.0,1,2893.470076
0.0,1,2905.807895
0.0,1,2917.882341
0.0,1,2930.26553
0.0,1,2942.299328
0.0,1,2954.585134
4.147233,1,2966.670519
1.903948,1,2978.814856
1.529584,1,2990.914277
1.990677,1,3002.971574
1.177903,1,3015.038127
1.575489,1,3027.111213
1.575489,1,3039.206888
1.575489,1,3051.299716
1.3415,1,3063.418694
0.0,1,3075.494032
0.0,1,3087.629376
0.0,1,3099.752144
0.745888,1,3111.82029
0.744752,1,3123.908643
0.744752,1,3135.961554
0.744752,1,3148.291211
1.380688,1,3160.363664
1.727234,1,3172.526163
1.727242,1,3184.584404
1.727242,1,3196.766646
3.03096,1,3208.819466
1.676324,1,3221.002365
1.67735,1,3233.060209
1.677353,1,3245.112045
2.006221,1,3257.162253
2.059659,1,3269.256516
3.341365,1,3281.361957
1.530764,1,3293.495279
2.966443,1,3305.51373
1.941731,1,3317.558339
1.940847,1,3329.578377
1.940839,1,3341.695659
2.876641,1,3353.760933
0.711044,1,3365.937596
0.982991,1,3377.99762
2.192567,1,3390.137679
1.043721,1,3402.142035
0.0,1,3414.333568
0.0,1,3426.340831
0.0,1,3438.409262
0.0,1,3450.445161
0.0,1,3462.48533
0.0,1,3474.531656
0.0,1,3486.611793
4.52159,1,3498.705142
1.122973,1,3510.790443
0.586992,1,3522.931315
0.830472,1,3535.03335
1.109707,1,3547.074615
0.0,1,3559.277505
0.0,1,3571.398477
0.0,1,3583.498379
4.393884,1,3595.574578
4.150762,1,3607.628601
1.235468,1,3619.760719
1.42335,1,3631.779736
3.116363,1,3643.854477
0.0,1,3655.906757
0.0,1,3667.996532
0.0,1,3680.072939
1.156855,1,3692.094853
1.579568,1,3704.34744
1.579568,1,3716.450704
1.579568,1,3728.738822
2.361425,1,3740.83196
1.785151,1,3752.8995
3.032514,1,3764.987368
1.106969,1,3777.147292
1.001714,1,3789.165934
0.0,1,3801.289919
0.0,1,3813.378344
0.0,1,3825.570626
0.0,1,3837.645144
0.0,1,3849.868866
0.0,1,3861.949963
0.0,1,3874.177711
5.784832,1,3886.229724
1.93256,1,3898.410188
1.650528,1,3910.552571
1.819838,1,3922.847733
2.000244,1,3934.966398
2.607099,1,3947.345691
0.874356,1,3959.477427
1.484849,1,3971.666428
1.136225,1,3983.722422
0.0,1,3995.883998
0.0,1,4007.963698
0.0,1,4020.112211
0.0,1,4032.160136
0.0,1,4044.247338
0.0,1,4056.32894
0.0,1,4068.434519
4.182172,1,4080.436323
0.913479,1,4092.719659
1.000289,1,4104.814205
4.562245,1,4117.066906
2.986483,1,4129.161058
0.897463,1,4141.473706
1.311937,1,4153.602015
1.348234,1,4165.785378
1.198108,1,4177.769997
0.0,1,4189.874982
0.0,1,4201.929398
0.0,1,4214.929689
0.051228,1,4227.896726
0.084901,1,4240.897887
0.084901,1,4253.892406
0.084901,1,4266.869987
0.116122,1,4279.833898
0.184524,1,4292.887283
0.184524,1,4305.94125
0.184524,1,4319.016659
5.997458,1,4332.119542
2.412378,1,4345.36756
1.304431,1,4358.394981
1.729187,1,4371.559511
1.123223,1,4384.517654
0.0,1,4397.523047
0.0,1,4410.490663
0.0,1,4423.523035
2.351414,1,4436.502376
1.527752,1,4449.585495
1.778547,1,4462.617965
1.778645,1,4475.590739
4.918409,1,4488.615584
0.891524,1,4501.666759
0.624911,1,4514.657556
0.981393,1,4527.836397
2.0907,1,4540.843151
0.485674,1,4554.225433
0.485674,1,4567.229126
0.485674,1,4580.592972
3.30318,1,4593.618243
2.034642,1,4606.04929
0.765403,1,4618.102911
1.717091,1,4630.222986
5.54236,1,4642.304544
1.863646,1,4654.42903
2.046286,1,4666.514569
1.146832,1,4678.578604
1.604035,1,4690.628474
0.0,1,4702.806305
0.0,1,4714.918623
0.0,1,4727.05311
0.590595,1,4739.192257
0.873743,1,4751.347005
0.873743,1,4763.524204
0.873743,1,4775.762111
0.170079,1,4787.835928
0.0,1,4800.001511
0.0,1,4812.064867
0.0,1,4824.082949
0.0,1,4836.169262
0.0,1,4848.202743
0.0,1,4860.296934
0.0,1,4872.293443
2.59443,1,4884.365121
0.594994,1,4896.396688
0.594994,1,4908.437505
0.594994,1,4920.464081
4.759894,1,4932.591169
0.490265,1,4944.750434
1.14112,1,4956.883967
0.896167,1,4968.990019
1.234273,1,4981.139641
0.0,1,4993.316939
0.0,1,5005.40169
0.0,1,5017.466317
0.864114,1,5029.601597
1.247256,1,5041.660159
1.247256,1,5053.776716
1.247256,1,5065.869221
3.339797,1,5077.941942
1.770112,1,5090.033741
1.770112,1,5102.08024
1.770112,1,5114.122896
3.914546,1,5126.276827
0.569573,1,5138.392182
0.569997,1,5150.516519
0.569997,1,5162.815289
1.840735,1,5174.854227
1.369746,1,5187.245975
1.483707,1,5199.243407
1.637495,1,5211.637687
1.121828,1,5223.737641
0.0,1,5236.167186
0.0,1,5248.279673
0.0,1,5260.608286
4.435154,1,5272.635949
2.853352,1,5284.710711
1.289983,1,5296.757499
2.052032,1,5308.791265
2.535971,1,5320.935618
1.760011,1,5333.116254
1.899329,1,5345.217954
1.899337,1,5357.375663
2.903876,1,5369.431655
0.78021,1,5381.669618
0.996464,1,5393.691981
2.155699,1,5405.737331
1.773555,1,5417.769895
0.0,1,5429.854214
0.0,1,5441.943497
0.0,1,5454.241108
5.29723,1,5466.299458
1.465675,1,5478.512772
1.674092,1,5490.541788
1.442807,1,5502.795553
2.114203,1,5514.889035
1.367202,1,5527.046141
0.733768,1,5539.124951
1.370548,1,5551.314411
1.320082,1,5563.389223
1.279915,1,5575.619709
1.478834,1,5587.661444
1.733869,1,5599.876314
1.172453,1,5612.024958
0.0,1,5624.207673
0.0,1,5636.312844
0.0,1,5648.387187
3.756461,1,5660.413792
1.546169,1,5672.528314
1.654327,1,5684.56601
1.411978,1,5696.689224
1.045522,1,5708.757327
2.560264,1,5720.867753
1.489265,1,5732.969659
1.217446,1,5745.091376
1.455391,1,5757.10894
1.250755,1,5769.199684
1.03745,1,5781.224251
1.493035,1,5793.342634
2.798284,1,5805.388757
1.162341,1,5817.624083
1.162341,1,5829.680027
1.162341,1,5841.784742
3.677246,1,5853.841915
1.518635,1,5865.834585
2.249312,1,5877.899824
1.635481,1,5889.86308
0.961994,1,5901.886688
0.0,1,5913.848878
0.0,1,5925.876464
0.0,1,5938.005064
0.77707,1,5950.013686
1.127175,1,5962.199044
1.127175,1,5974.227435
1.127175,1,5986.254356
0.842836,1,5998.305449
1.308157,1,6010.413319
1.308157,1,6022.483017
1.308157,1,6034.607635
1.871183,1,6046.589679
1.94017,1,6058.841007
0.943447,1,6070.837216
1.3464,1,6083.07968
3.539,1,6095.129731
0.0,1,6107.089637
0.0,1,6119.26358
0.0,1,6131.375101
3.835767,1,6143.416353
2.260604,1,6155.599072
2.149177,1,6167.712883
1.927964,1,6179.929662
0.870941,1,6192.054113
1.536903,1,6204.235543
1.536904,1,6216.335291
1.536904,1,6228.603467
2.826916,1,6240.680839
0.910706,1,6252.800029
0.910706,1,6264.860616
0.910706,1,6277.021599
1.116056,1,6289.096341
1.761021,1,6301.16321
0.460816,1,6313.255714
0.054842,1,6325.389101
4.397523,1,6337.428303
1.423043,1,6349.503771
1.150665,1,6361.506458
1.362236,1,6373.519765
2.225417,1,6385.579898
0.0,1,6397.720006
0.0,1,6409.773194
0.0,1,6421.917809
3.949819,1,6433.984058
1.035836,1,6446.083391
2.927983,1,6458.188146
1.244381,1,6470.215416
2.271386,1,6482.28363
0.0,1,6494.36636
0.0,1,6506.392846
0.0,1,6518.620245
1.636891,1,6530.610004
1.631633,1,6542.752293
1.631633,1,6554.806151
1.631633,1,6566.896226
1.855195,1,6578.966631
1.851175,1,6590.965056
1.851175,1,6603.104839
1.851175,1,6615.159533
0.814158,1,6627.167688
0.818799,1,6639.372994
0.818799,1,6651.391347
0.818799,1,6663.647204
1.736882,1,6675.685456
0.240308,1,6687.711829
0.239739,1,6699.760269
0.239737,1,6711.820623
8.216526,1,6723.794413
1.362206,1,6735.830888
3.531313,1,6747.829307
1.00557,1,6759.93239
3.503773,1,6771.970051
5.160306,1,6784.087303
1.850784,1,6796.160352
1.359319,1,6808.346529
1.079881,1,6820.331504
0.958743,1,6832.510248
1.407593,1,6844.514242
0.12987,1,6856.801869
3.260987,1,6868.895237
1.749476,1,6881.19703
1.534935,1,6893.249507
1.067357,1,6905.577695
2.373276,1,6917.631539
1.510891,1,6929.662086
1.510882,1,6941.727919
1.510882,1,6953.713034
3.220924,1,6965.703404
1.56839,1,6977.770928
1.56839,1,6989.83303
1.56839,1,7001.945021
1.333281,1,7013.937955
0.0,1,7026.06748
0.0,1,7038.069599
0.0,1,7050.253305
3.94505,1,7062.334078
3.447779,1,7074.426996
1.942866,1,7086.521948
1.363297,1,7098.637351
1.26128,1,7110.645356
0.0,1,7122.765164
0.0,1,7134.769977
0.0,1,7146.859299
3.322141,1,7158.911041
1.729766,1,7171.109973
1.729767,1,7183.213778
1.729767,1,7195.347631
1.064764,1,7207.380503
0.0,1,7219.497917
0.0,1,7231.537878
0.0,1,7243.675352
0.0,1,7255.838957
0.0,1,7268.005704
0.0,1,7280.168463
0.0,1,7292.293598
2.880747,1,7304.314786
1.020448,1,7316.38188
1.020448,1,7328.382109
1.020448,1,7340.40315
0.875534,1,7352.429038
1.206304,1,7364.514354
1.206304,1,7376.55765
1.206304,1,7388.638149
0.263265,1,7400.630965
0.0,1,7412.748947
0.0,1,7424.779726
0.0,1,7436.832945
0.0,1,7448.867728
0.0,1,7461.114316
0.0,1,7473.143612
0.0,1,7485.535615
0.0,1,7497.539719
0.0,1,7509.664128
0.0,1,7521.655749
0.0,1,7533.737407
0.0,1,7545.775206
0.0,1,7557.840895
0.0,1,7569.869235
0.0,1,7581.932598
3.894435,1,7593.94624
1.845777,1,7606.095026
1.9521,1,7618.173296
2.167404,1,7630.36763
1.650039,1,7642.422405
0.513672,1,7654.66074
0.513672,1,7666.707255
0.513672,1,7678.832479
2.368682,1,7690.840572
0.974272,1,7702.932029
3.230629,1,7714.966066
2.339774,1,7727.061141
6.03245,1,7739.167068
0.0,1,7751.215151
0.0,1,7763.245813
0.0,1,7775.404075
0.0,1,7787.442399
0.0,1,7799.562065
0.0,1,7811.583499
0.0,1,7823.68142
4.906244,1,7835.85879
1.279538,1,7847.986541
2.354265,1,7860.144948
1.263934,1,7872.302122
2.139868,1,7884.367584
1.605963,1,7896.439458
1.277716,1,7908.478874
1.177044,1,7920.558484
1.278202,1,7932.614204
0.0,1,7944.693741
0.0,1,7956.715093
0.0,1,7968.788906
2.746032,1,7980.769983
3.06426,1,7992.867827
0.730773,1,8004.891686
1.719388,1,8016.876538
5.454534,1,8028.967474
6.006383,1,8041.217829
3.56993,1,8053.273871
1.27979,1,8065.620488
1.112018,1,8077.633087
1.812057,1,8089.97585
1.812523,1,8101.928601
1.812523,1,8114.20969
1.011495,1,8126.257849
1.6458,1,8138.598849
2.48951,1,8150.606967
1.546405,1,8162.744068
2.772965,1,8174.815787
1.672363,1,8186.90325
1.203002,1,8198.971249
0.786103,1,8211.088834
1.748876,1,8223.186454
0.0,1,8235.392657
0.0,1,8247.43762
0.0,1,8259.607342
0.0,1,8271.638708
0.0,1,8283.731029
0.0,1,8295.717272
0.0,1,8307.782696
0.0,1,8319.778862
0.0,1,8332.055225
0.0,1,8344.153714
0.0,1,8356.2007
6.32224,1,8368.234997
3.000052,1,8380.386081
1.676137,1,8392.384176
1.733206,1,8404.532058
3.009447,1,8416.595958
2.081236,1,8428.73174
1.812629,1,8440.794671
1.934215,1,8452.958811
2.543463,1,8465.050921
1.118708,1,8477.130826
1.953259,1,8489.131689
1.441584,1,8501.15428
1.235446,1,8513.211025
1.415936,1,8525.488472
2.220698,1,8537.547097
2.182042,1,8549.656355
0.337476,1,8561.642162
1.046216,1,8573.670657
0.697981,1,8585.690201
0.609297,1,8597.784843
1.354499,1,8609.893067
1.608752,1,8622.034527
1.613532,1,8634.097801
1.613565,1,8646.285036
5.608884,1,8658.308334
1.777805,1,8670.355076
0.968766,1,8682.407608
1.014543,1,8694.41233
3.976336,1,8706.448486
1.37603,1,8718.47336
0.810671,1,8730.517257
1.953584,1,8742.533078
2.827512,1,8754.488404
1.804383,1,8766.467289
2.220126,1,8778.462119
1.335605,1,8790.551256
2.240607,1,8802.650045
1.367567,1,8814.836279
1.126211,1,8826.882593
1.455114,1,8839.121707
1.62597,1,8851.14572
0.0,1,8863.258515
0.0,1,8875.337111
0.0,1,8887.466546
2.718577,1,8899.610643
1.257017,1,8911.72672
1.321467,1,8923.777088
1.262224,1,8935.92697
1.96003,1,8947.896975
0.940818,1,8960.010144
3.284851,1,8971.992997
2.164023,1,8984.081291
0.495445,1,8996.116061
1.632619,1,9008.173956
1.63262,1,9020.219307
1.63262,1,9032.407611
2.93694,1,9044.418715
1.141624,1,9056.507313
1.141625,1,9068.531937
1.141625,1,9080.725689
1.27322,1,9092.797659
0.0,1,9105.133543
0.0,1,9117.186538
0.0,1,9129.471648
0.0,1,9141.442081
0.0,1,9153.49962
0.0,1,9165.501715
0.0,1,9177.613714
0.0,1,9189.727417
0.0,1,9201.832008
0.0,1,9213.912274
0.0,1,9226.015917
2.541278,1,9237.972672
1.884502,1,9249.964674
1.89503,1,9261.926975
1.895031,1,9273.937189
0.008389,1,9286.000393
0.0,1,9297.993054
0.0,1,9310.048741
0.0,1,9322.077698
3.705444,1,9334.075734
1.870565,1,9346.084286
1.303902,1,9358.081576
2.846534,1,9370.126079
3.493382,1,9382.247076
0.982571,1,9394.420397
1.772867,1,9406.553518
1.775753,1,9418.808683
2.202849,1,9430.862372
1.015004,1,9442.96412
1.52397,1,9454.963456
1.585389,1,9466.975123
2.336352,1,9479.070867
0.0,1,9491.127418
0.0,1,9503.27935
0.0,1,9515.309116
0.0,1,9527.335855
0.0,1,9539.391265
0.0,1,9551.41978
0.0,1,9563.381516
0.134364,1,9575.398881
0.134246,1,9587.395596
0.134246,1,9599.453255
0.134246,1,9611.648982
0.018391,1,9623.659473
0.019516,1,9635.924669
0.019516,1,9647.935561
0.019516,1,9660.152854
0.146083,1,9672.179109
0.233781,1,9684.427393
0.233781,1,9696.517564
0.233781,1,9708.789354
3.678849,1,9720.839814
2.155907,1,9733.001199
1.146885,1,9745.124511
1.373239,1,9757.233146
2.724374,1,9769.353271
0.202421,1,9781.50414
0.202421,1,9793.627868
0.202421,1,9805.731713
0.000388,1,9817.728809
0.0,1,9829.827177
0.0,1,9841.833734
0.0,1,9853.963583
4.522012,1,9866.036839
1.233768,1,9878.202363
1.731564,1,9890.327197
1.581324,1,9902.635802
2.38836,1,9914.676959
1.227383,1,9926.732191
1.286527,1,9938.8174
1.367545,1,9950.901337
2.192693,1,9963.076697
0.0,1,9975.272002
0.0,1,9987.491346
0.0,1,9999.71406
2.285129,1,10011.845591
1.58808,1,10024.023153
1.628172,1,10036.160072
1.628172,1,10048.272027
1.089679,1,10060.371119
0.0,1,10072.459747
0.0,1,10084.576497
0.0,1,10096.866311
2.657741,1,10108.867325
1.295707,1,10120.953029
1.901546,1,10133.014258
1.936175,1,10145.130912
1.433368,1,10157.230429
1.446437,1,10169.338629
1.446437,1,10181.431625
1.446437,1,10193.596016
0.064621,1,10205.656043
0.066829,1,10217.869404
0.066829,1,10229.963987
0.066829,1,10242.20173
0.750595,1,10254.404815
1.09511,1,10266.679335
1.09511,1,10278.779626
1.09511,1,10290.851451
1.796891,1,10302.865693
1.791627,1,10314.889376
1.791627,1,10326.941051
1.791627,1,10338.892167
8.827481,1,10351.026173
2.014646,1,10363.06863
2.23585,1,10375.207139
2.096756,1,10387.273016
0.909271,1,10399.346696
1.009862,1,10411.393627
1.228799,1,10423.472409
0.801958,1,10435.596165
3.742546,1,10447.815447
1.653381,1,10460.089542
1.740221,1,10472.195354
1.740223,1,10484.419604
3.062992,1,10496.466531
1.516736,1,10508.4769
1.516736,1,10520.581752
1.516736,1,10532.596237
0.996431,1,10544.747489
1.542927,1,10556.786093
1.542927,1,10568.876336
1.542927,1,10581.034787
2.209244,1,10593.08317
0.271466,1,10605.163131
0.271466,1,10617.256189
0.271466,1,10629.447315
2.08106,1,10641.536577
2.594405,1,10653.873293
2.22452,1,10666.026972
1.798761,1,10678.383424
0.961393,1,10690.410465
0.0,1,10702.548402
0.0,1,10714.573207
0.0,1,10726.670952
0.0,1,10738.763147
0.0,1,10750.909516
0.0,1,10762.982421
0.0,1,10775.13297
4.162312,1,10787.187573
2.039876,1,10799.312882
1.438838,1,10811.350805
1.828323,1,10823.516069
1.994527,1,10835.680032
1.221924,1,10847.848727
1.283191,1,10860.03272
1.52782,1,10872.172354
1.830578,1,10884.307976
1.579081,1,10896.424885
2.223899,1,10908.500203
1.653656,1,10920.566632
1.689733,1,10932.682692
0.462611,1,10944.783502
0.462611,1,10956.876043
0.462611,1,10968.99493
3.401892,1,10981.103063
1.719086,1,10993.159208
1.145122,1,11005.261892
2.150695,1,11017.334205
3.464246,1,11029.604924
1.425568,1,11041.728927
0.714121,1,11054.022605
0.714121,1,11066.107295
0.132275,1,11078.316507
0.0,1,11090.485614
0.0,1,11102.537211
0.0,1,11114.549493
0.569304,1,11126.700509
0.822975,1,11138.823655
0.822975,1,11150.908364
0.822975,1,11163.02139
0.796225,1,11175.108799
0.79638,1,11187.175987
0.79638,1,11199.276945
0.79638,1,11211.285968
0.001868,1,11223.478033
0.0,1,11235.658373
0.0,1,11247.869903
0.0,1,11260.176762
3.933407,1,11272.367618
1.370631,1,11284.700218
1.195845,1,11296.786222
1.9563,1,11309.053811
1.99096,1,11321.14828
1.778595,1,11333.420168
1.77859,1,11345.525895
1.77859,1,11357.724013
0.946286,1,11369.812602
0.164821,1,11382.043029
0.164821,1,11394.093519
0.164821,1,11406.187455
2.418296,1,11418.292615
0.999362,1,11430.354576
2.646548,1,11442.474756
1.629754,1,11454.743871
1.084948,1,11466.830641
1.435037,1,11479.181457
1.613574,1,11491.253251
1.912367,1,11503.466557
4.028506,1,11515.596082
3.582376,1,11527.723593
1.023185,1,11539.827493
1.023185,1,11551.983877
2.547458,1,11564.064653
1.208916,1,11576.131727
2.483145,1,11588.224173
1.52448,1,11600.281092
1.659603,1,11612.417124
1.545873,1,11624.469981
2.795905,1,11636.622007
1.72375,1,11648.726816
3.960397,1,11660.801528
1.477276,1,11672.949836
1.570281,1,11685.065514
1.514812,1,11697.257547
1.74755,1,11709.448689
1.867063,1,11721.558173
1.874632,1,11733.862829
1.874632,1,11745.975022
1.969184,1,11758.206053
2.61175,1,11770.267394
2.04235,1,11782.470629
1.461909,1,11794.52484
2.307507,1,11806.772637
1.064571,1,11818.874817
1.62493,1,11831.161417
1.292561,1,11843.21516
4.109456,1,11855.361016
3.921831,1,11867.443344
1.689397,1,11879.504828
1.78118,1,11891.785011
1.337118,1,11903.965528
1.088434,1,11916.221257
1.088434,1,11928.38085
1.088434,1,11940.511561
0.002813,1,11952.622325
0.0,1,11964.628206
0.0,1,11976.742729
0.0,1,11988.812514
3.966241,1,12000.925599
1.246451,1,12013.198859
1.490492,1,12025.288534
1.564646,1,12037.638729
1.272659,1,12049.73196
1.98566,1,12061.893884
1.752817,1,12073.979522
1.143499,1,12086.209711
1.252393,1,12098.340672
1.370721,1,12110.594043
1.401411,1,12122.757958
2.239317,1,12135.057409
1.292781,1,12147.138967
2.390361,1,12159.313719
2.34871,1,12171.475592
3.055312,1,12183.618432
2.685983,1,12195.782461
2.126619,1,12207.827589
1.254933,1,12219.952022
1.161161,1,12232.011076
2.163341,1,12244.101673
2.304053,1,12256.106469
2.845109,1,12268.250955
1.484377,1,12280.313333
3.732435,1,12292.525111
1.166949,1,12304.696303
1.48395,1,12316.854649
1.548133,1,12329.026767
3.143831,1,12341.112365
0.108048,1,12353.281615
0.108048,1,12365.382661
0.108048,1,12377.51414
2.59601,1,12389.776188
1.521855,1,12401.937091
1.066957,1,12414.242983
1.239698,1,12426.357908
1.490805,1,12438.741699
1.678905,1,12450.801555
1.681301,1,12463.105483
1.681308,1,12475.240323
2.900638,1,12487.632793
0.173397,1,12499.929189
1.303147,1,12512.279636
0.435226,1,12524.38301
2.129558,1,12536.98455
1.302935,1,12549.12573
1.302931,1,12561.455756
1.302931,1,12573.504024
2.995543,1,12585.71735
0.757088,1,12597.931883
1.055479,1,12610.11535
1.745938,1,12622.213199
2.304087,1,12634.176797
1.646577,1,12646.295824
1.275167,1,12658.353365
2.577813,1,12670.468766
1.769935,1,12682.569269
0.0,1,12694.833498
0.0,1,12706.937272
0.0,1,12719.25002
0.0,1,12731.344852
0.0,1,12743.716177
0.0,1,12755.805073
0.0,1,12767.877995
4.19706,1,12779.953722
1.125343,1,12792.098443
2.109789,1,12804.18666
1.602994,1,12816.254018
1.869193,1,12828.287914
1.230158,1,12840.379948
1.229292,1,12852.376777
1.875621,1,12864.396081
2.131434,1,12876.644004
0.0,1,12888.78378
0.0,1,12901.006837
0.0,1,12913.160093
3.96767,1,12925.430756
1.437744,1,12937.811553
1.425133,1,12949.964182
0.685939,1,12962.23098
1.065417,1,12974.416733
0.0,1,12986.458781
0.0,1,12998.68602
0.0,1,13010.764963
3.907566,1,13022.892596
1.445894,1,13035.020807
1.540035,1,13047.045042
1.144882,1,13059.093858
3.23065,1,13071.235547
0.499374,1,13083.379847
0.499374,1,13095.46116
0.499374,1,13107.597416
3.647703,1,13119.656204
1.079928,1,13131.838077
2.572922,1,13144.124769
1.30947,1,13156.194133
3.730458,1,13168.561367
2.269423,1,13180.692015
1.355899,1,13192.966407
1.787309,1,13205.082738
8.849866,1,13217.324822
0.307455,1,13229.487384
0.307455,1,13241.760063
0.307455,1,13253.79032
0.949103,1,13266.25087
0.947384,1,13278.399933
0.947384,1,13290.669939
0.947384,1,13302.773744
6.183468,1,13315.085576
