#{"t_start": 1640165250.3609118, "env_id": "SwimmerEnv-v0"}
r,l,t
1.32308,1,2362.769551
2.924395,1,2374.810987
1.454463,1,2386.859902
1.240183,1,2398.934862
2.372931,1,2410.98338
2.361369,1,2423.023823
1.915662,1,2435.024544
1.913038,1,2447.309188
1.912979,1,2459.44504
5.397676,1,2471.737775
1.751378,1,2483.807477
1.652003,1,2495.83567
2.80818,1,2507.949738
4.066981,1,2519.958859
0.89405,1,2531.999579
1.24123,1,2544.10592
3.068127,1,2556.150338
1.943052,1,2568.227278
0.0,1,2580.280954
0.0,1,2592.401473
0.0,1,2604.459977
0.0,1,2616.592618
0.0,1,2628.6517
0.0,1,2640.779146
0.0,1,2652.775112
1.90169,1,2665.013495
1.82922,1,2677.120057
1.829752,1,2689.47003
1.829752,1,2701.611142
0.541726,1,2713.942641
0.0,1,2726.00099
0.0,1,2738.075879
0.0,1,2750.098462
1.07943,1,2762.173665
1.279855,1,2774.317204
1.874467,1,2786.494237
0.319717,1,2798.574334
2.322658,1,2810.679316
1.401753,1,2822.730113
1.401753,1,2834.773847
1.401753,1,2846.830257
1.996874,1,2858.807398
1.929604,1,2870.87762
1.928578,1,2882.921083
1.928562,1,2895.007933
0.015107,1,2907.303525
0.0,1,2919.424199
0.0,1,2931.764232
0.0,1,2943.830235
4.968275,1,2956.0892
1.096797,1,2968.187337
3.574309,1,2980.326235
1.588579,1,2992.424862
3.365326,1,3004.476809
0.0,1,3016.546041
0.0,1,3028.617097
0.0,1,3040.714472
3.714173,1,3052.810166
1.559047,1,3064.925308
2.352195,1,3077.00572
1.260249,1,3089.144675
2.846267,1,3101.260597
1.516415,1,3113.33582
2.441279,1,3125.409903
2.041767,1,3137.501923
3.091484,1,3149.795395
1.066379,1,3161.87518
0.31618,1,3174.019849
1.131813,1,3186.101803
1.131791,1,3198.269129
0.0,1,3210.339725
0.0,1,3222.499284
0.0,1,3234.567922
0.0,1,3246.614028
0.0,1,3258.666341
0.0,1,3270.763252
0.0,1,3282.881399
1.90306,1,3294.995279
1.890028,1,3307.016371
1.890027,1,3319.061788
1.890027,1,3331.099732
7.273321,1,3343.203336
0.963649,1,3355.283407
1.974722,1,3367.443405
1.914989,1,3379.517783
2.951088,1,3391.632432
1.680726,1,3403.659891
1.680726,1,3415.829787
1.680726,1,3427.840384
0.005704,1,3439.914297
0.0,1,3451.941076
0.0,1,3463.984037
0.0,1,3476.038485
0.0,1,3488.116984
0.0,1,3500.208007
0.0,1,3512.299193
0.0,1,3524.43874
4.940713,1,3536.526862
1.407647,1,3548.588573
1.458048,1,3560.777704
2.470681,1,3572.902916
1.92557,1,3585.00288
0.0,1,3597.082143
0.0,1,3609.136548
0.0,1,3621.262623
0.266843,1,3633.285192
0.42276,1,3645.356148
0.42276,1,3657.414533
0.42276,1,3669.497245
0.072017,1,3681.559643
0.0,1,3693.623319
0.0,1,3705.848164
0.0,1,3717.977759
2.053448,1,3730.237672
0.399437,1,3742.332103
0.65794,1,3754.397961
0.658114,1,3766.49377
0.502716,1,3778.645263
0.0,1,3790.676285
0.0,1,3802.801186
0.0,1,3814.905857
0.293517,1,3827.075376
0.293209,1,3839.167778
0.293209,1,3851.381151
0.293209,1,3863.479193
1.964649,1,3875.678671
2.105033,1,3887.74855
0.753919,1,3899.924478
1.637575,1,3912.086278
1.124676,1,3924.359226
1.110754,1,3936.510187
1.110754,1,3948.863047
1.110754,1,3961.004682
0.242377,1,3973.171489
0.05725,1,3985.237478
0.05725,1,3997.389951
0.05725,1,4009.485259
1.165443,1,4021.611648
1.587689,1,4033.667809
1.587689,1,4045.765265
1.587689,1,4057.84166
0.859797,1,4069.926958
0.856762,1,4081.970942
0.856762,1,4094.228032
0.856762,1,4106.345421
1.199452,1,4118.573427
1.196701,1,4130.696801
1.196701,1,4142.981718
1.196701,1,4155.120378
2.288334,1,4167.270699
1.004311,1,4179.26744
1.110171,1,4191.368206
1.414137,1,4203.559956
1.897387,1,4216.549978
1.589294,1,4229.524562
2.732351,1,4242.520383
5.916465,1,4255.512783
4.033723,1,4268.491853
1.204513,1,4281.476307
1.538459,1,4294.523483
1.270874,1,4307.583592
1.205832,1,4320.647666
0.0,1,4333.776615
0.0,1,4346.994089
0.0,1,4360.043083
0.018089,1,4373.17985
0.001249,1,4386.143714
0.003125,1,4399.149632
0.003125,1,4412.127064
1.8e-05,1,4425.152471
0.0,1,4438.13935
0.0,1,4451.214903
0.0,1,4464.244371
7.951931,1,4477.217326
3.600717,1,4490.253954
1.497712,1,4503.287721
1.906109,1,4516.311139
1.220097,1,4529.461725
0.0,1,4542.521325
0.0,1,4555.857016
0.0,1,4568.905043
7.934011,1,4582.224021
1.404391,1,4595.241516
1.154147,1,4607.580659
1.230964,1,4619.615605
1.294402,1,4631.730718
0.0,1,4643.822738
0.0,1,4655.939428
0.0,1,4668.021617
5.550801,1,4680.088355
1.383816,1,4692.156775
1.499962,1,4704.318444
1.881766,1,4716.435859
1.591738,1,4728.567541
0.0,1,4740.721714
0.0,1,4752.862442
0.0,1,4765.054266
4.216917,1,4777.264384
1.400606,1,4789.359918
3.199579,1,4801.51125
1.072762,1,4813.565065
1.717617,1,4825.589417
1.850847,1,4837.676643
1.187617,1,4849.707572
1.600835,1,4861.795682
1.090262,1,4873.801484
1.584383,1,4885.868982
2.358817,1,4897.894596
2.185963,1,4909.934662
2.490268,1,4921.966625
2.331091,1,4934.101258
0.778353,1,4946.258417
1.786154,1,4958.390693
0.519334,1,4970.503805
0.0,1,4982.659603
0.0,1,4994.829804
0.0,1,5006.901939
3.811745,1,5018.979365
0.588948,1,5031.104568
1.444287,1,5043.177557
1.187624,1,5055.284862
0.158592,1,5067.37387
1.283226,1,5079.447634
1.283226,1,5091.535628
1.283226,1,5103.58359
2.087852,1,5115.63352
1.228177,1,5127.784589
1.601187,1,5139.904416
1.625806,1,5152.051467
2.116497,1,5164.314179
0.981594,1,5176.396364
1.590433,1,5188.740739
1.02313,1,5200.782967
2.387612,1,5213.144783
1.682156,1,5225.291649
1.191866,1,5237.675816
1.710743,1,5249.816016
2.800491,1,5262.111275
0.528092,1,5274.139859
0.529501,1,5286.206627
0.529501,1,5298.260115
0.785634,1,5310.307716
0.0,1,5322.460669
0.0,1,5334.625325
0.0,1,5346.735835
0.0,1,5358.880749
0.0,1,5370.961341
0.0,1,5383.16763
0.0,1,5395.195591
2.600149,1,5407.237704
1.885882,1,5419.281017
1.898765,1,5431.358288
1.898766,1,5443.477157
3.186951,1,5455.742696
1.507742,1,5467.826845
1.507742,1,5480.007056
1.507742,1,5492.07449
1.786782,1,5504.305481
1.769931,1,5516.403757
1.76993,1,5528.547879
1.76993,1,5540.639999
3.472103,1,5552.834974
0.526416,1,5564.924426
0.395359,1,5577.124892
0.816196,1,5589.194567
3.28675,1,5601.39603
1.656047,1,5613.542483
1.237065,1,5625.715018
1.044863,1,5637.824067
1.047948,1,5649.883702
1.819212,1,5661.919338
2.2967,1,5674.02034
1.156094,1,5686.0701
0.486568,1,5698.190155
0.691854,1,5710.265007
1.450454,1,5722.370684
0.954569,1,5734.476307
2.734408,1,5746.583708
0.095606,1,5758.619231
0.095606,1,5770.697021
0.095606,1,5782.734386
0.014959,1,5794.838975
0.0,1,5806.916527
0.0,1,5819.12598
0.0,1,5831.188616
0.0,1,5843.290828
0.0,1,5855.338214
0.0,1,5867.339748
0.0,1,5879.392284
4.68004,1,5891.361101
1.119985,1,5903.377529
1.346058,1,5915.343641
1.171444,1,5927.384138
3.996172,1,5939.508912
1.298507,1,5951.525005
0.941401,1,5963.699317
0.774082,1,5975.730717
4.539859,1,5987.755311
1.038919,1,5999.809977
0.894948,1,6011.917052
1.383334,1,6023.989988
3.072722,1,6036.115798
1.463605,1,6048.113701
1.359792,1,6060.339063
1.341518,1,6072.370227
4.021328,1,6084.585391
1.266505,1,6096.618163
1.135007,1,6108.679721
2.126211,1,6120.782902
1.520658,1,6132.877223
1.157451,1,6144.928995
2.25569,1,6157.101357
3.625059,1,6169.233152
2.539926,1,6181.440862
0.0,1,6193.567806
0.0,1,6205.740044
0.0,1,6217.866218
1.683884,1,6230.108449
1.678051,1,6242.192312
1.678051,1,6254.298533
1.678051,1,6266.375005
0.005683,1,6278.531214
0.0,1,6290.602792
0.0,1,6302.660745
0.0,1,6314.773852
3.738123,1,6326.891038
1.827921,1,6338.938029
1.404102,1,6351.007475
1.665557,1,6363.014629
1.006325,1,6375.029634
1.363243,1,6387.092712
1.53506,1,6399.228783
1.710209,1,6411.28866
4.937556,1,6423.419938
1.15706,1,6435.491035
1.217378,1,6447.58766
1.900852,1,6459.684911
3.665909,1,6471.721201
1.096848,1,6483.793246
1.225537,1,6495.862336
1.196518,1,6507.921218
1.538777,1,6520.115599
0.0,1,6532.125572
0.0,1,6544.254423
0.0,1,6556.31461
0.270074,1,6568.398889
0.427528,1,6580.460567
0.427528,1,6592.473199
0.427528,1,6604.601331
2.109259,1,6616.662673
1.498812,1,6628.689354
2.37085,1,6640.871902
2.23711,1,6652.920013
2.37772,1,6665.142268
1.9543,1,6677.17899
1.231281,1,6689.212463
1.5565,1,6701.259662
3.414114,1,6713.312717
1.260648,1,6725.293519
2.684964,1,6737.321431
1.388114,1,6749.338089
2.837957,1,6761.436609
1.002636,1,6773.487246
1.002636,1,6785.599061
1.002636,1,6797.690449
0.203616,1,6809.835742
0.0,1,6821.850797
0.0,1,6834.012072
0.0,1,6846.045225
0.0,1,6858.309563
0.0,1,6870.424982
0.0,1,6882.700348
0.0,1,6894.786153
0.851338,1,6907.075942
1.229623,1,6919.1318
1.229623,1,6931.164173
1.229623,1,6943.231116
2.575494,1,6955.211102
0.580628,1,6967.212235
0.580664,1,6979.279374
0.580664,1,6991.347871
1.454182,1,7003.445871
1.721574,1,7015.455729
1.947157,1,7027.573337
1.947472,1,7039.597047
2.484984,1,7051.761019
0.662165,1,7063.84824
1.225369,1,7075.948646
0.466894,1,7088.041398
1.875634,1,7100.132545
1.397141,1,7112.16116
1.661916,1,7124.262336
1.662896,1,7136.276558
1.283396,1,7148.364316
0.0,1,7160.432344
0.0,1,7172.613662
0.0,1,7184.728246
1.028245,1,7196.849077
1.459428,1,7208.890017
1.459428,1,7220.998114
1.459428,1,7233.049775
3.531392,1,7245.192017
1.152998,1,7257.352929
2.836443,1,7269.528143
2.971557,1,7281.680077
1.717397,1,7293.79068
0.0,1,7305.820496
0.0,1,7317.873566
0.0,1,7329.881583
0.351558,1,7341.906273
0.502717,1,7353.931889
0.502717,1,7366.014144
0.502717,1,7378.058107
0.098646,1,7390.131127
0.0,1,7402.141051
0.0,1,7414.246457
0.0,1,7426.285736
0.0,1,7438.340477
0.0,1,7450.398078
0.0,1,7462.615051
0.0,1,7474.690986
0.65222,1,7487.036497
0.957053,1,7499.052783
0.957053,1,7511.164179
0.957053,1,7523.163142
0.364076,1,7535.235355
0.365015,1,7547.280342
0.365015,1,7559.345048
0.365015,1,7571.371822
1.358697,1,7583.419797
1.356098,1,7595.469758
1.356098,1,7607.603849
1.356098,1,7619.697452
0.003872,1,7631.872823
0.0,1,7643.966674
0.0,1,7656.170719
0.0,1,7668.221843
6.526709,1,7680.323704
2.003662,1,7692.354431
3.032168,1,7704.428813
1.992745,1,7716.471119
1.224262,1,7728.568111
0.0,1,7740.67486
0.0,1,7752.715277
0.0,1,7764.755746
0.0,1,7776.903286
0.0,1,7788.958192
0.0,1,7801.05519
0.0,1,7813.088685
0.0,1,7825.201228
0.0,1,7837.374443
0.0,1,7849.504717
0.0,1,7861.655299
1.117467,1,7873.814616
1.11526,1,7885.871966
1.11526,1,7897.937136
1.11526,1,7909.987477
6.914691,1,7922.05791
3.751181,1,7934.116808
1.957371,1,7946.188361
1.709261,1,7958.219833
1.026516,1,7970.282221
1.566424,1,7982.271151
0.710414,1,7994.368146
2.578951,1,8006.382038
4.367456,1,8018.383937
1.860953,1,8030.492464
2.5297,1,8042.721712
1.969616,1,8054.810753
1.004249,1,8067.116905
0.0,1,8079.168595
0.0,1,8091.472145
0.0,1,8103.46311
0.0,1,8115.709841
0.0,1,8127.80497
0.0,1,8140.10151
0.0,1,8152.120536
5.138135,1,8164.243526
1.169269,1,8176.319953
2.162363,1,8188.404239
1.92839,1,8200.483582
1.740125,1,8212.593699
0.0,1,8224.705371
0.0,1,8236.892717
0.0,1,8248.954332
0.0,1,8261.101342
0.0,1,8273.137184
0.0,1,8285.223417
0.0,1,8297.226696
4.546845,1,8309.287475
2.162883,1,8321.318465
1.610874,1,8333.573585
1.781142,1,8345.661725
7.025665,1,8357.711779
0.0,1,8369.752582
0.0,1,8381.886151
0.0,1,8393.897996
0.0,1,8406.035872
0.0,1,8418.118819
0.0,1,8430.237449
0.0,1,8442.311448
0.0,1,8454.463464
0.0,1,8466.558832
0.0,1,8478.626122
0.0,1,8490.623592
0.0,1,8502.658153
0.0,1,8514.744096
0.0,1,8526.987669
0.0,1,8539.052168
0.0,1,8551.152967
0.0,1,8563.151996
0.0,1,8575.172924
0.0,1,8587.210784
3.959037,1,8599.306416
1.317326,1,8611.411857
3.137468,1,8623.540406
2.341525,1,8635.618693
5.675372,1,8647.778998
2.609674,1,8659.800339
1.09148,1,8671.849622
0.977693,1,8683.900743
2.357605,1,8695.908476
0.0,1,8707.943585
0.0,1,8719.975162
0.0,1,8732.013206
0.033694,1,8744.022019
0.033668,1,8755.985696
0.033668,1,8767.964904
0.033668,1,8779.973566
0.005189,1,8792.061089
0.0,1,8804.174464
0.0,1,8816.340905
0.0,1,8828.414965
1.943141,1,8840.623428
1.925211,1,8852.648453
1.925208,1,8864.763319
1.925208,1,8876.846121
0.009352,1,8888.975422
0.0,1,8901.119102
0.0,1,8913.226373
0.0,1,8925.282069
1.974243,1,8937.420156
1.947193,1,8949.410786
1.947161,1,8961.508011
1.947161,1,8973.502704
1.356962,1,8985.579029
1.349295,1,8997.611127
1.349295,1,9009.674471
1.349295,1,9021.737096
0.003841,1,9033.905613
0.0,1,9045.933581
0.0,1,9058.012379
0.0,1,9070.057964
0.55002,1,9082.231794
0.549297,1,9094.354323
0.549297,1,9106.640776
0.549297,1,9118.726109
1.909443,1,9130.974214
1.895622,1,9142.951998
1.895622,1,9154.994192
1.895622,1,9167.018199
5.08261,1,9179.125259
1.159607,1,9191.230304
1.240264,1,9203.336556
1.779419,1,9215.42323
2.94001,1,9227.508003
1.979447,1,9239.462027
1.067219,1,9251.459513
1.269029,1,9263.435415
1.481246,1,9275.450061
0.087088,1,9287.500694
0.087088,1,9299.504694
0.087088,1,9311.559878
3.15981,1,9323.573402
1.317219,1,9335.569525
1.189346,1,9347.578685
1.533608,1,9359.593178
1.816762,1,9371.626521
0.456824,1,9383.759412
0.456824,1,9395.928528
0.456824,1,9408.084368
5.582307,1,9420.308706
1.827315,1,9432.369275
2.102833,1,9444.458824
2.386624,1,9456.459196
1.149538,1,9468.478248
0.0,1,9480.571138
0.0,1,9492.63296
0.0,1,9504.78711
1.233229,1,9516.812895
1.630566,1,9528.845813
1.630567,1,9540.89493
1.630567,1,9552.914392
0.426881,1,9564.887544
0.0,1,9576.893914
0.0,1,9588.89584
0.0,1,9600.97282
8.455868,1,9613.149812
1.394569,1,9625.198687
1.947127,1,9637.429276
1.681307,1,9649.461626
1.087036,1,9661.654042
1.554188,1,9673.702444
1.554195,1,9685.931621
1.554195,1,9698.044433
8.554769,1,9710.296953
2.030697,1,9722.358148
1.396693,1,9734.519847
1.339601,1,9746.638463
1.184268,1,9758.742467
0.0,1,9770.86634
0.0,1,9783.020774
0.0,1,9795.150652
0.0,1,9807.239032
0.0,1,9819.244931
0.0,1,9831.334777
0.0,1,9843.35715
2.308799,1,9855.476735
2.221681,1,9867.564024
0.770507,1,9879.717343
2.520238,1,9891.867281
2.250455,1,9904.141161
2.223484,1,9916.177183
2.513039,1,9928.245645
2.375203,1,9940.327804
1.10795,1,9952.420177
0.0,1,9964.602325
0.0,1,9976.804368
0.0,1,9989.021476
1.949541,1,10001.222515
1.930372,1,10013.374123
1.930367,1,10025.550937
1.930367,1,10037.671974
3.292396,1,10049.783331
2.434795,1,10061.880356
1.894197,1,10073.972574
1.308499,1,10086.110078
2.86778,1,10098.36063
1.334848,1,10110.375861
1.706765,1,10122.457819
1.355462,1,10134.51995
4.325526,1,10146.648681
1.314849,1,10158.744198
2.315831,1,10170.851785
2.296419,1,10182.950386
1.007402,1,10195.105725
0.0,1,10207.182865
0.0,1,10219.380077
0.0,1,10231.495357
2.362955,1,10243.727518
2.964618,1,10255.936254
1.93565,1,10268.194601
1.06027,1,10280.289946
1.120878,1,10292.349836
0.0,1,10304.36767
0.0,1,10316.390444
0.0,1,10328.431732
0.0,1,10340.40675
0.0,1,10352.524541
0.0,1,10364.575053
0.0,1,10376.70702
0.36156,1,10388.775559
0.559449,1,10400.854252
0.559449,1,10412.905174
0.559449,1,10424.986732
0.099019,1,10437.119344
0.0,1,10449.349983
0.0,1,10461.602306
0.0,1,10473.719251
0.0,1,10485.918185
0.0,1,10497.95798
0.0,1,10509.981978
0.0,1,10522.078859
5.369729,1,10534.109724
3.799832,1,10546.259316
0.083893,1,10558.298373
3.457357,1,10570.398911
3.028395,1,10582.526199
0.939722,1,10594.586987
1.484082,1,10606.673915
1.507222,1,10618.771438
3.679169,1,10630.958095
0.927709,1,10643.076088
0.988589,1,10655.388296
0.988589,1,10667.569289
1.238505,1,10679.881104
0.0,1,10691.92609
0.0,1,10704.050989
0.0,1,10716.086332
3.755938,1,10728.17739
1.881106,1,10740.286072
2.680781,1,10752.41694
1.494765,1,10764.499182
2.333591,1,10776.635216
2.105782,1,10788.705751
1.71493,1,10800.812629
2.85454,1,10812.868705
3.570306,1,10825.034292
1.617691,1,10837.21227
1.739278,1,10849.372436
1.739279,1,10861.549114
3.167913,1,10873.684897
0.573442,1,10885.817431
0.573442,1,10897.925413
0.573442,1,10909.995123
0.001251,1,10922.085438
0.0,1,10934.191085
0.0,1,10946.297791
0.0,1,10958.39135
0.0,1,10970.502666
0.0,1,10982.608837
0.0,1,10994.663524
0.0,1,11006.766616
2.118383,1,11018.863988
1.6254,1,11031.111346
1.226192,1,11043.260029
1.718509,1,11055.531932
1.448308,1,11067.619416
0.889918,1,11079.828457
1.056225,1,11091.992316
1.484951,1,11104.031506
2.211185,1,11116.070289
0.22525,1,11128.212001
0.22525,1,11140.337905
0.22525,1,11152.430437
1.199005,1,11164.526013
1.19649,1,11176.609344
1.19649,1,11188.681772
1.19649,1,11200.766467
5.603922,1,11212.806363
9.377187,1,11224.988485
3.254795,1,11237.182039
2.132192,1,11249.402572
1.255378,1,11261.689281
2.34084,1,11273.898279
1.310892,1,11286.205416
1.773937,1,11298.315902
1.207972,1,11310.565328
0.0,1,11322.684677
0.0,1,11334.929657
0.0,1,11347.050214
1.809352,1,11359.238573
1.801004,1,11371.343201
1.801004,1,11383.551579
1.801004,1,11395.604393
7.09991,1,11407.695278
2.343526,1,11419.802569
7.621356,1,11431.864383
1.449977,1,11443.995229
1.386002,1,11456.249836
0.0,1,11468.368511
0.0,1,11480.689783
0.0,1,11492.779283
9.238222,1,11504.987498
1.084183,1,11517.122244
1.212622,1,11529.238822
1.660675,1,11541.346386
1.04179,1,11553.500467
1.145232,1,11565.573357
1.308196,1,11577.643245
1.150705,1,11589.734488
1.095912,1,11601.798405
0.760382,1,11613.916904
0.934924,1,11625.985247
1.183314,1,11638.13148
1.820043,1,11650.239518
1.715922,1,11662.316417
1.715926,1,11674.466344
1.715926,1,11686.592174
1.331984,1,11698.777551
0.004093,1,11710.961134
0.004093,1,11723.098228
0.004093,1,11735.372923
1.974221,1,11747.496913
0.298197,1,11759.704353
0.103737,1,11771.784027
0.091037,1,11783.972196
1.062321,1,11796.060632
0.0,1,11808.282187
0.0,1,11820.409961
0.0,1,11832.666602
0.0,1,11844.730284
0.0,1,11856.866789
0.0,1,11868.946797
0.0,1,11881.028205
3.947124,1,11893.305164
1.321227,1,11905.492547
1.654305,1,11917.746759
3.327861,1,11929.898882
1.113438,1,11942.026347
1.708132,1,11954.124165
1.712726,1,11966.139849
1.712734,1,11978.249385
1.152418,1,11990.314149
3.225704,1,12002.454912
1.444347,1,12014.701718
1.866398,1,12026.827938
1.089654,1,12039.14537
3.255541,1,12051.241044
3.136664,1,12063.390898
2.994725,1,12075.503884
2.813232,1,12087.727647
1.631348,1,12099.86568
1.46494,1,12112.115486
1.555992,1,12124.295478
5.75424,1,12136.566107
1.763402,1,12148.661078
1.719772,1,12160.829811
1.593269,1,12172.98912
0.601122,1,12185.130313
1.049464,1,12197.280384
1.035653,1,12209.3357
1.072163,1,12221.453804
3.426354,1,12233.537618
1.266159,1,12245.600256
1.276492,1,12257.626495
1.405241,1,12269.762999
1.090109,1,12281.833735
0.0,1,12294.028638
0.0,1,12306.209739
0.0,1,12318.378938
4.657369,1,12330.53299
1.97069,1,12342.64128
1.903271,1,12354.793627
1.180915,1,12366.906162
1.221015,1,12379.035321
0.0,1,12391.289443
0.0,1,12403.468385
0.0,1,12415.748827
5.309124,1,12427.896718
1.696779,1,12440.242033
1.690953,1,12452.334974
2.20238,1,12464.61898
1.543733,1,12476.77964
1.651482,1,12489.16355
1.651482,1,12501.467443
1.651482,1,12513.795115
2.237525,1,12525.951982
2.292062,1,12538.489424
0.176167,1,12550.661918
0.269508,1,12562.956933
2.514223,1,12575.029025
0.0,1,12587.237588
0.0,1,12599.458055
0.0,1,12611.633657
7.6334,1,12623.728864
1.744512,1,12635.683755
1.65139,1,12647.804718
1.263907,1,12659.87329
4.036488,1,12671.978878
1.386765,1,12684.096052
1.772091,1,12696.346333
1.772375,1,12708.47245
1.338412,1,12720.765418
0.0,1,12732.898282
0.0,1,12745.225051
0.0,1,12757.318376
2.742993,1,12769.38519
0.807641,1,12781.468763
0.807643,1,12793.612218
0.807643,1,12805.6981
3.153819,1,12817.751484
1.287536,1,12829.795666
1.287536,1,12841.879395
1.287536,1,12853.877276
1.539812,1,12865.919469
1.461989,1,12878.162296
1.560303,1,12890.314552
1.560303,1,12902.523172
1.321773,1,12914.694248
0.0,1,12926.982019
0.0,1,12939.335999
0.0,1,12951.503886
5.577908,1,12963.750616
2.883107,1,12975.921247
2.458444,1,12987.986126
1.423325,1,13000.18942
2.66967,1,13012.27126
1.6109,1,13024.402833
1.022494,1,13036.521767
0.850367,1,13048.544221
1.644992,1,13060.60279
1.363845,1,13072.747699
1.722105,1,13084.884177
1.488393,1,13096.968827
3.879507,1,13109.105958
0.912474,1,13121.170409
1.75344,1,13133.364848
1.753557,1,13145.632259
1.967998,1,13157.729826
1.755659,1,13170.068876
1.473067,1,13182.219758
2.67775,1,13194.480822
1.65431,1,13206.61556
0.0,1,13218.847322
0.0,1,13231.041883
0.0,1,13243.267303
0.0,1,13255.33815
0.0,1,13267.766132
0.0,1,13279.925004
0.0,1,13292.182603
3.538791,1,13304.304897
