#{"t_start": 1640165250.3631704, "env_id": "SwimmerEnv-v0"}
r,l,t
1.477422,1,1016.690522
0.545811,1,1028.81123
0.434885,1,1040.960611
0.434885,1,1053.062806
0.434885,1,1065.0978
3.339367,1,1077.071962
1.75587,1,1089.078628
1.75587,1,1101.101903
1.75587,1,1113.137646
2.559766,1,1125.164706
1.488908,1,1137.22164
1.488908,1,1149.310251
1.488908,1,1161.449693
1.155164,1,1173.493946
0.0,1,1185.634257
0.0,1,1197.72828
0.0,1,1209.872511
6.537535,1,1221.942759
1.175354,1,1234.207235
1.53214,1,1246.454051
1.640708,1,1258.742279
1.235691,1,1270.855676
1.834787,1,1283.014813
1.479168,1,1295.090491
2.372126,1,1307.26282
1.479225,1,1319.344132
1.684503,1,1331.416744
1.13668,1,1343.522463
2.254569,1,1355.68844
1.215675,1,1367.751879
0.0,1,1379.829131
0.0,1,1391.897214
0.0,1,1403.979882
3.857511,1,1416.046363
4.056773,1,1428.107282
2.308315,1,1440.198072
2.182104,1,1452.360578
1.128415,1,1464.398564
0.0,1,1476.481158
0.0,1,1488.556452
0.0,1,1500.601741
0.0,1,1512.59483
0.0,1,1524.565508
0.0,1,1536.601696
0.0,1,1548.615862
4.356742,1,1560.636818
3.959073,1,1572.627151
3.584294,1,1584.65714
1.930802,1,1596.68293
0.411611,1,1608.728132
1.448375,1,1620.76203
1.448375,1,1632.820456
1.448375,1,1644.861548
6.450488,1,1656.894265
2.163024,1,1668.956302
2.115235,1,1681.043952
2.149421,1,1693.095691
0.881551,1,1705.090278
0.54627,1,1717.164913
0.934199,1,1729.246707
0.825362,1,1741.338345
3.003042,1,1753.366348
2.061479,1,1765.469622
2.038065,1,1777.541695
3.33208,1,1789.651084
1.533221,1,1801.684457
1.602161,1,1813.751321
1.487062,1,1825.82598
1.875563,1,1837.9288
1.24431,1,1849.962404
0.0,1,1862.045988
0.0,1,1874.136246
0.0,1,1886.302058
5.654107,1,1898.396004
1.350576,1,1910.465637
0.870909,1,1922.573186
2.397897,1,1934.720059
1.051553,1,1946.775053
0.863816,1,1958.867256
0.40527,1,1970.959275
1.711484,1,1983.02637
3.548015,1,1995.07155
1.22348,1,2007.16628
1.557431,1,2019.231995
1.250198,1,2031.435877
1.424366,1,2043.504746
0.0,1,2055.621033
0.0,1,2067.711812
0.0,1,2079.757576
3.201106,1,2091.788816
1.514929,1,2103.919043
1.514929,1,2116.074738
1.514929,1,2128.236665
1.352295,1,2140.32039
1.48123,1,2152.410519
1.620961,1,2164.478512
1.190687,1,2176.524542
1.700946,1,2188.549298
0.86625,1,2200.606236
0.86625,1,2212.720125
0.86625,1,2224.762743
1.111576,1,2236.8238
0.0,1,2248.910506
0.0,1,2261.015847
0.0,1,2273.0125
1.823523,1,2285.008576
1.814723,1,2297.067179
1.814723,1,2309.161109
1.814723,1,2321.318618
4.342436,1,2333.347834
3.007867,1,2345.465262
1.800713,1,2357.518411
3.0654,1,2369.545911
1.282613,1,2381.580006
3.230181,1,2393.656475
1.774121,1,2405.717475
1.99705,1,2417.758527
3.302697,1,2429.736591
0.9308,1,2441.946227
2.396261,1,2454.127609
1.579736,1,2466.374987
4.442014,1,2478.529501
1.372805,1,2490.567666
1.701432,1,2502.661782
1.701436,1,2514.698403
1.043182,1,2526.722922
0.0,1,2538.818459
0.0,1,2550.886602
0.0,1,2562.957683
3.015691,1,2575.003537
1.226245,1,2587.117683
1.226245,1,2599.197227
1.226245,1,2611.297867
1.139472,1,2623.362644
1.139233,1,2635.496006
1.139233,1,2647.498128
1.139233,1,2659.679505
1.100495,1,2671.807994
0.017552,1,2684.101956
0.017552,1,2696.285587
0.017552,1,2708.561337
9.782691,1,2720.709754
7.282671,1,2732.785579
2.222615,1,2744.83104
0.963387,1,2756.886395
2.180082,1,2768.983407
0.0,1,2781.182996
0.0,1,2793.281445
0.0,1,2805.389371
4.633406,1,2817.452155
2.593377,1,2829.509907
2.03669,1,2841.56663
2.507795,1,2853.56064
1.544473,1,2865.594482
1.324188,1,2877.650235
1.418995,1,2889.695816
1.268251,1,2901.942277
2.684776,1,2914.095413
1.573073,1,2926.391368
2.088914,1,2938.536932
1.230437,1,2950.744245
4.202203,1,2962.886834
1.212089,1,2975.01815
1.306569,1,2987.128513
2.268951,1,2999.193655
1.440642,1,3011.253806
3.280721,1,3023.331899
0.765631,1,3035.412185
0.847714,1,3047.506742
2.077378,1,3059.622949
0.836689,1,3071.721335
1.179216,1,3083.837367
1.164448,1,3095.948913
1.60884,1,3108.046302
0.348478,1,3120.14121
0.348478,1,3132.183007
0.348478,1,3144.441787
1.642702,1,3156.598277
0.935387,1,3168.728017
1.473638,1,3180.80393
2.114449,1,3192.965461
1.120385,1,3205.047028
2.705593,1,3217.195409
2.615481,1,3229.27958
1.383118,1,3241.34597
2.102915,1,3253.400677
0.544117,1,3265.471357
0.544117,1,3277.57122
0.544117,1,3289.711487
0.334812,1,3301.753034
0.552732,1,3313.790284
0.552732,1,3325.813976
0.552732,1,3337.908625
0.097642,1,3349.998919
0.0,1,3362.132834
0.0,1,3374.221708
0.0,1,3386.356486
6.027328,1,3398.401135
1.359255,1,3410.517472
1.77302,1,3422.596194
0.98213,1,3434.638565
1.162506,1,3446.688213
0.0,1,3458.710998
0.0,1,3470.762528
0.0,1,3482.837415
0.480113,1,3494.925974
0.723841,1,3507.00844
0.723841,1,3519.131579
0.723841,1,3531.24761
6.389526,1,3543.307111
1.555661,1,3555.46375
1.159932,1,3567.601698
3.215853,1,3579.712715
2.076101,1,3591.801452
0.0,1,3603.843669
0.0,1,3615.963788
0.0,1,3628.030333
0.0,1,3640.081434
0.0,1,3652.123718
0.0,1,3664.220697
0.0,1,3676.296162
2.964593,1,3688.333835
2.229248,1,3700.513838
1.602605,1,3712.66845
1.196213,1,3724.896569
2.909138,1,3737.034157
0.0,1,3749.102191
0.0,1,3761.172881
0.0,1,3773.334109
0.0,1,3785.405904
0.0,1,3797.488309
0.0,1,3809.599187
0.0,1,3821.762822
0.0,1,3833.871212
0.0,1,3846.043722
0.0,1,3858.174438
0.0,1,3870.352703
4.523378,1,3882.462439
2.159414,1,3894.596266
2.225389,1,3906.762576
2.11613,1,3919.004386
8.575736,1,3931.168078
3.895637,1,3943.473902
1.482818,1,3955.696881
1.741649,1,3967.860952
1.275617,1,3979.958971
1.827979,1,3992.08285
1.063456,1,4004.193461
1.34217,1,4016.315459
0.690969,1,4028.383288
0.472291,1,4040.468151
0.472291,1,4052.558388
0.472291,1,4064.64202
7.13444,1,4076.674493
2.085966,1,4088.875574
1.828299,1,4101.039106
1.984072,1,4113.251674
2.407558,1,4125.378275
1.432039,1,4137.62333
1.24476,1,4149.818032
1.335155,1,4161.979168
0.401709,1,4174.009642
0.0,1,4186.079357
0.0,1,4198.160584
0.0,1,4210.871677
3.312679,1,4223.84148
1.709493,1,4236.837521
1.709493,1,4249.841025
1.709493,1,4262.816556
1.11721,1,4275.78334
1.335776,1,4288.818804
1.240772,1,4301.878034
1.227573,1,4314.945238
1.221164,1,4328.021191
0.0,1,4341.222235
0.0,1,4354.334799
0.0,1,4367.448428
4.19892,1,4380.472901
3.727418,1,4393.464735
1.382906,1,4406.457864
1.258584,1,4419.460569
1.063498,1,4432.451277
0.0,1,4445.500368
0.0,1,4458.550003
0.0,1,4471.541329
0.0,1,4484.538906
0.0,1,4497.592217
0.0,1,4510.599769
0.0,1,4523.717354
3.134779,1,4536.780011
1.150918,1,4550.060197
1.775736,1,4563.179624
0.990017,1,4576.418496
2.225444,1,4589.545083
1.557069,1,4602.186327
2.136285,1,4614.341598
1.606741,1,4626.436535
4.492463,1,4638.523092
0.41323,1,4650.644893
0.41323,1,4662.738457
0.41323,1,4674.809526
2.737198,1,4686.861034
0.613628,1,4699.001876
0.922386,1,4711.132237
0.801639,1,4723.254314
1.304996,1,4735.395478
0.854434,1,4747.558553
1.352892,1,4759.714947
1.07018,1,4771.944452
4.841167,1,4784.063904
2.244772,1,4796.203773
1.646518,1,4808.292114
2.695467,1,4820.32497
1.105075,1,4832.387343
0.0,1,4844.445097
0.0,1,4856.520383
0.0,1,4868.549873
0.0,1,4880.581318
0.0,1,4892.638098
0.0,1,4904.670994
0.0,1,4916.703752
4.371788,1,4928.793451
1.22992,1,4940.947148
1.87099,1,4953.090339
2.902802,1,4965.199507
1.190129,1,4977.344387
0.0,1,4989.522032
0.0,1,5001.638317
0.0,1,5013.693118
0.0,1,5025.80317
0.0,1,5037.885183
0.0,1,5049.989636
0.0,1,5062.07601
0.0,1,5074.180496
0.0,1,5086.260813
0.0,1,5098.318197
0.0,1,5110.359813
4.350194,1,5122.464555
1.506061,1,5134.604297
1.094886,1,5146.724138
1.602214,1,5158.964567
6.739349,1,5171.092577
1.784321,1,5183.370317
1.442397,1,5195.490885
1.884273,1,5207.761408
3.680536,1,5219.949745
0.159155,1,5232.286635
0.742676,1,5244.493405
1.392573,1,5256.74614
1.954026,1,5268.87063
0.0,1,5280.925204
0.0,1,5292.984309
0.0,1,5305.019929
3.959852,1,5317.140674
2.669561,1,5329.314978
1.455633,1,5341.433969
2.053035,1,5353.576976
3.434106,1,5365.661538
0.0,1,5377.84632
0.0,1,5389.929522
0.0,1,5401.963873
7.016407,1,5414.015056
1.650074,1,5426.076886
1.321082,1,5438.154885
1.424261,1,5450.398392
2.468187,1,5462.53651
1.486701,1,5474.694752
1.700171,1,5486.782459
1.389886,1,5498.962347
0.732656,1,5511.121451
1.575615,1,5523.242641
1.709422,1,5535.353177
1.277209,1,5547.494018
2.842173,1,5559.624352
1.241485,1,5571.796924
1.241485,1,5583.89607
1.241485,1,5596.053068
0.003389,1,5608.23877
0.0,1,5620.403675
0.0,1,5632.537323
0.0,1,5644.619041
0.0,1,5656.664319
0.0,1,5668.753721
0.0,1,5680.809159
0.0,1,5692.896803
1.604778,1,5704.990867
1.599852,1,5717.084257
1.599852,1,5729.183536
1.599852,1,5741.297637
2.653435,1,5753.348579
1.461523,1,5765.423346
1.31162,1,5777.472097
2.115035,1,5789.557977
2.373977,1,5801.623524
2.482691,1,5813.801622
1.057683,1,5825.909114
1.345747,1,5838.002425
2.311439,1,5850.075712
1.101047,1,5862.088469
1.658877,1,5874.136179
1.246428,1,5886.132542
2.476294,1,5898.132154
1.442133,1,5910.113274
1.961121,1,5922.102002
1.153186,1,5934.200634
1.056127,1,5946.266827
0.125757,1,5958.384425
0.125757,1,5970.463657
0.125757,1,5982.498827
2.772059,1,5994.541376
0.854165,1,6006.629042
0.854165,1,6018.706212
0.854165,1,6030.82518
3.395355,1,6042.862116
0.739544,1,6055.015939
0.739544,1,6067.083224
0.739544,1,6079.266074
5.200481,1,6091.360565
1.585654,1,6103.341247
2.36958,1,6115.474943
1.800912,1,6127.589219
2.064185,1,6139.651837
1.398726,1,6151.795448
1.731999,1,6163.925294
2.389316,1,6176.128175
0.84157,1,6188.270013
1.094094,1,6200.426725
1.094094,1,6212.5511
1.094094,1,6224.782056
4.641366,1,6236.899992
2.981482,1,6248.994338
1.601395,1,6261.081721
1.27666,1,6273.218412
1.099397,1,6285.327573
0.0,1,6297.389402
0.0,1,6309.469142
0.0,1,6321.59988
2.683031,1,6333.66842
0.713736,1,6345.725761
0.713741,1,6357.752051
0.713741,1,6369.773599
1.711814,1,6381.809903
2.225113,1,6393.918574
1.233687,1,6406.011728
1.155524,1,6418.130766
1.999039,1,6430.209211
1.926487,1,6442.300061
1.275242,1,6454.40652
2.162992,1,6466.460163
1.798313,1,6478.512913
2.744135,1,6490.588745
2.533901,1,6502.617814
1.656325,1,6514.812682
1.973483,1,6526.870543
3.705683,1,6538.957567
0.878007,1,6551.047552
1.105348,1,6563.119946
2.172347,1,6575.199637
0.0,1,6587.210564
0.0,1,6599.310348
0.0,1,6611.38922
1.666394,1,6623.407748
1.660789,1,6635.549846
1.660789,1,6647.627422
1.660789,1,6659.813667
2.888506,1,6671.916817
1.483058,1,6683.931962
0.31147,1,6695.983006
1.020305,1,6708.045562
1.883625,1,6720.044238
1.050785,1,6732.055364
2.645465,1,6744.061367
1.455427,1,6756.145929
1.088574,1,6768.212337
0.0,1,6780.302757
0.0,1,6792.389276
0.0,1,6804.551015
2.428478,1,6816.586031
1.351792,1,6828.695013
1.462765,1,6840.77749
1.899494,1,6852.95366
0.034122,1,6865.093958
0.0,1,6877.343897
0.0,1,6889.470619
0.0,1,6901.712537
1.633244,1,6913.857437
1.628026,1,6925.901522
1.628026,1,6937.952927
1.628026,1,6949.956624
0.425658,1,6961.948697
0.0,1,6973.987293
0.0,1,6986.063757
0.0,1,6998.148931
4.851705,1,7010.19132
1.063982,1,7022.290147
1.62516,1,7034.324356
2.17909,1,7046.445002
1.648704,1,7058.559954
1.237518,1,7070.645788
1.663649,1,7082.762323
1.451974,1,7094.872099
1.527154,1,7106.904707
0.0,1,7118.983353
0.0,1,7131.02518
0.0,1,7143.094508
0.0,1,7155.13668
0.0,1,7167.28405
0.0,1,7179.421586
0.0,1,7191.553607
0.0,1,7203.613288
0.0,1,7215.696902
0.0,1,7227.781132
0.0,1,7239.879518
0.0,1,7252.032006
0.0,1,7264.19444
0.0,1,7276.378278
0.0,1,7288.498692
0.933361,1,7300.549039
0.931739,1,7312.61023
0.931739,1,7324.628297
0.931739,1,7336.649704
0.002284,1,7348.67219
0.0,1,7360.733197
0.0,1,7372.79005
0.0,1,7384.855596
2.995829,1,7396.866199
1.195943,1,7408.948411
1.195943,1,7421.00137
1.195943,1,7433.051302
1.304904,1,7445.106269
0.0,1,7457.289628
0.0,1,7469.385359
0.0,1,7481.667826
3.74318,1,7493.779023
1.700072,1,7505.866786
1.710867,1,7517.910787
1.348819,1,7529.952662
0.256225,1,7542.007064
0.102117,1,7554.070195
0.102117,1,7566.115318
0.102117,1,7578.156483
2.795196,1,7590.167578
9.456595,1,7602.284241
1.874652,1,7614.381918
1.289549,1,7626.543168
1.979644,1,7638.645447
1.89133,1,7650.858385
1.134421,1,7662.947267
1.054934,1,7675.035887
3.878498,1,7687.071815
2.998483,1,7699.149915
1.05411,1,7711.190698
1.431587,1,7723.263725
1.964589,1,7735.385597
0.0,1,7747.449941
0.0,1,7759.481527
0.0,1,7771.604343
0.0,1,7783.681208
0.0,1,7795.783028
0.0,1,7807.814341
0.0,1,7819.902143
0.184578,1,7832.049218
0.184273,1,7844.194786
0.184273,1,7856.343088
0.184273,1,7868.502673
0.000453,1,7880.587315
0.0,1,7892.664864
0.0,1,7904.718461
0.0,1,7916.787389
3.926017,1,7928.841349
2.458369,1,7940.915208
1.288436,1,7952.958426
1.850475,1,7965.005617
0.372187,1,7977.020409
0.555989,1,7989.080885
0.411885,1,8001.120539
0.800805,1,8013.119346
2.734684,1,8025.18905
1.644851,1,8037.402782
1.644851,1,8049.513626
1.644851,1,8061.756372
0.97777,1,8073.868345
0.974345,1,8086.11065
0.974345,1,8098.191808
0.974345,1,8110.365372
0.002423,1,8122.479493
0.0,1,8134.750421
0.0,1,8146.848704
0.0,1,8158.943594
0.0,1,8171.026887
0.0,1,8183.117972
0.0,1,8195.189468
0.0,1,8207.2939
0.0,1,8219.404621
0.0,1,8231.584688
0.0,1,8243.663068
0.0,1,8255.798615
3.935013,1,8267.862748
1.794486,1,8279.941324
1.930322,1,8291.967461
2.392472,1,8304.000751
3.872195,1,8316.030823
1.090851,1,8328.215374
1.572572,1,8340.370636
1.572572,1,8352.4307
0.51475,1,8364.4749
0.507345,1,8376.579619
0.507345,1,8388.634571
0.507345,1,8400.733663
1.107171,1,8412.835175
2.312639,1,8424.936871
1.95647,1,8437.024952
1.130496,1,8449.156936
1.721987,1,8461.274491
0.565438,1,8473.344751
0.565438,1,8485.361417
0.565438,1,8497.377714
0.00123,1,8509.443308
0.0,1,8521.635293
0.0,1,8533.755176
0.0,1,8545.856123
3.741709,1,8557.889133
1.169978,1,8569.910229
2.084598,1,8581.931199
0.929682,1,8594.00347
3.787638,1,8606.11704
1.155555,1,8618.246416
2.17478,1,8630.328412
2.937124,1,8642.474084
1.271583,1,8654.55219
1.793144,1,8666.593495
1.794138,1,8678.640459
1.794138,1,8690.664108
1.871602,1,8702.680732
1.393275,1,8714.707503
1.297823,1,8726.744728
1.280487,1,8738.765221
1.35757,1,8750.760121
1.073161,1,8762.727062
1.073161,1,8774.704925
1.073161,1,8786.772681
4.112873,1,8798.862175
1.426477,1,8811.025438
1.208999,1,8823.106252
2.422497,1,8835.285149
0.451543,1,8847.392278
1.337822,1,8859.462197
1.587627,1,8871.547666
0.087655,1,8883.673396
1.058823,1,8895.82007
1.028507,1,8907.943643
2.595036,1,8920.013111
0.859506,1,8932.115303
3.22763,1,8944.154455
1.475976,1,8956.216172
2.337998,1,8968.235824
0.938034,1,8980.306806
3.369339,1,8992.36095
1.547713,1,9004.395372
1.435044,1,9016.454375
1.306908,1,9028.598809
1.162058,1,9040.674105
0.0,1,9052.734564
0.0,1,9064.767207
0.0,1,9076.919243
0.0,1,9089.020975
0.0,1,9101.278604
0.0,1,9113.404896
0.0,1,9125.63405
1.211131,1,9137.696365
1.617055,1,9149.730218
1.617056,1,9161.746721
1.617056,1,9173.832774
0.005256,1,9185.948706
0.0,1,9198.056941
0.0,1,9210.142088
0.0,1,9222.244895
0.0,1,9234.234331
0.0,1,9246.215648
0.0,1,9258.185428
0.0,1,9270.193578
4.075506,1,9282.228749
0.956588,1,9294.235227
0.820765,1,9306.277862
1.08358,1,9318.321103
1.065345,1,9330.327389
0.0,1,9342.331973
0.0,1,9354.331538
0.0,1,9366.382858
1.736116,1,9378.454063
0.547646,1,9390.617475
0.679075,1,9402.756471
0.588675,1,9414.987997
0.985795,1,9427.093657
0.0,1,9439.16586
0.0,1,9451.200222
0.0,1,9463.213341
5.341608,1,9475.275834
2.042282,1,9487.356661
2.344928,1,9499.467601
1.38017,1,9511.549165
1.646179,1,9523.568035
0.432359,1,9535.621992
0.432359,1,9547.660623
0.432359,1,9559.651894
0.073847,1,9571.646877
0.0,1,9583.634594
0.0,1,9595.672168
0.0,1,9607.83867
0.320246,1,9619.901044
0.319902,1,9632.089807
0.319902,1,9644.168891
0.319902,1,9656.316446
0.053007,1,9668.415204
0.0,1,9680.583058
0.0,1,9692.721316
0.0,1,9704.944261
0.546949,1,9717.06869
0.545607,1,9729.197896
0.545607,1,9741.334476
0.545607,1,9753.453459
0.196041,1,9765.559987
0.0,1,9777.696512
0.0,1,9789.835257
0.0,1,9801.957988
0.0,1,9813.976775
0.0,1,9826.028252
0.0,1,9838.07613
0.0,1,9850.167355
4.922901,1,9862.261434
0.956759,1,9874.410293
1.44664,1,9886.544101
2.176731,1,9898.781942
1.528694,1,9910.916226
1.521722,1,9922.966642
1.099461,1,9935.046267
1.309396,1,9947.128706
8.266307,1,9959.271142
1.184779,1,9971.469815
1.367956,1,9983.678554
1.434938,1,9995.898326
0.308612,1,10008.055501
0.242064,1,10020.215913
0.31019,1,10032.382441
0.31019,1,10044.493554
6.142997,1,10056.583877
1.832016,1,10068.670901
1.641407,1,10080.783821
1.74217,1,10093.028295
2.160394,1,10105.112671
1.388408,1,10117.175139
1.388569,1,10129.252348
1.388569,1,10141.348661
0.004019,1,10153.459055
0.0,1,10165.563864
0.0,1,10177.666103
0.0,1,10189.805798
0.0,1,10201.88587
0.0,1,10214.044691
0.0,1,10226.18271
0.0,1,10238.380479
3.886263,1,10250.589808
1.783154,1,10262.845134
1.437649,1,10275.001289
1.459816,1,10287.080754
0.778148,1,10299.101071
0.208714,1,10311.137937
0.208714,1,10323.182219
0.208714,1,10335.159235
4.555607,1,10347.231069
2.578235,1,10359.299743
1.337785,1,10371.415414
1.430677,1,10383.488357
3.44986,1,10395.566405
1.302056,1,10407.626261
1.464694,1,10419.706502
3.092463,1,10431.809773
1.664633,1,10443.98117
0.0,1,10456.254908
0.0,1,10468.402847
0.0,1,10480.599835
0.255283,1,10492.689573
0.40563,1,10504.715498
0.40563,1,10516.793693
0.40563,1,10528.844658
6.339428,1,10540.948756
1.297198,1,10553.042304
1.420358,1,10565.102229
1.29283,1,10577.240324
2.400249,1,10589.298779
2.977998,1,10601.38531
1.198071,1,10613.473474
1.402056,1,10625.632
2.094597,1,10637.759436
1.349491,1,10650.016049
1.740944,1,10662.229865
1.342653,1,10674.530121
1.551922,1,10686.654408
2.357051,1,10698.766031
1.746489,1,10710.817449
1.488072,1,10722.891124
1.320094,1,10734.980084
0.487787,1,10747.1169
0.23127,1,10759.204675
0.388531,1,10771.331478
2.224564,1,10783.413323
1.903519,1,10795.530141
1.900304,1,10807.579303
2.323694,1,10819.717151
1.351978,1,10831.873893
0.0,1,10844.054493
0.0,1,10856.234744
0.0,1,10868.386379
0.0,1,10880.52462
0.0,1,10892.63808
0.0,1,10904.729718
0.0,1,10916.795412
5.708595,1,10928.902739
1.096175,1,10940.996374
1.691151,1,10953.102266
2.444938,1,10965.208625
2.596615,1,10977.312787
3.173682,1,10989.39486
1.922808,1,11001.475071
1.924044,1,11013.551567
5.246404,1,11025.776444
1.24028,1,11037.939082
2.283759,1,11050.184329
1.200974,1,11062.329265
2.851466,1,11074.487007
1.524911,1,11086.666143
1.53311,1,11098.754339
1.620698,1,11110.777327
2.977115,1,11122.897413
2.86973,1,11135.043816
1.272392,1,11147.130695
0.325124,1,11159.237581
0.253635,1,11171.319525
1.03204,1,11183.398472
1.03204,1,11195.487545
1.03204,1,11207.520817
0.211691,1,11219.66672
0.0,1,11231.847588
0.0,1,11244.038781
0.0,1,11256.309654
4.057262,1,11268.554207
1.205761,1,11280.846346
1.343364,1,11293.004095
2.142009,1,11305.225476
1.405364,1,11317.357412
1.467562,1,11329.579039
1.578181,1,11341.735146
1.457531,1,11353.900798
2.193952,1,11366.045423
0.746171,1,11378.22541
1.743613,1,11390.323857
1.221717,1,11402.40832
2.69304,1,11414.509123
0.0,1,11426.588728
0.0,1,11438.684009
0.0,1,11450.910301
0.0,1,11463.046937
0.0,1,11475.311352
0.0,1,11487.478808
0.0,1,11499.640595
0.0,1,11511.808179
0.0,1,11523.931112
0.0,1,11536.040366
0.0,1,11548.172153
0.0,1,11560.305318
0.0,1,11572.374494
0.0,1,11584.450362
0.0,1,11596.524389
0.395065,1,11608.621351
0.39461,1,11620.698465
0.39461,1,11632.801182
0.39461,1,11644.937543
2.833818,1,11657.023836
0.824059,1,11669.145695
1.523635,1,11681.275137
1.526194,1,11693.452847
0.230967,1,11705.642346
0.5847,1,11717.775266
0.5847,1,11730.016745
0.5847,1,11742.179085
0.00128,1,11754.369389
0.0,1,11766.487903
0.0,1,11778.636987
0.0,1,11790.748468
4.49787,1,11802.954468
2.487301,1,11815.0904
1.353042,1,11827.315983
1.58741,1,11839.436679
2.840842,1,11851.567796
0.0,1,11863.654378
0.0,1,11875.724926
0.0,1,11887.933928
0.0,1,11900.165819
0.0,1,11912.390474
0.0,1,11924.578055
0.0,1,11936.7234
1.049937,1,11948.837912
1.04796,1,11960.873754
1.04796,1,11972.952893
1.04796,1,11985.030913
1.234527,1,11997.134931
1.233965,1,12009.359218
1.233965,1,12021.504862
1.233965,1,12033.774183
1.928735,1,12045.958142
1.686885,1,12058.094317
1.656167,1,12070.196714
1.652617,1,12082.393518
1.034856,1,12094.545016
1.473649,1,12106.761756
1.473649,1,12118.940757
1.473649,1,12131.21071
6.75418,1,12143.339658
2.407264,1,12155.494523
1.826641,1,12167.665127
1.799007,1,12179.819918
6.144492,1,12191.977643
1.878504,1,12204.053067
3.179373,1,12216.163128
3.669144,1,12228.250301
3.652782,1,12240.33075
0.666073,1,12252.342831
0.695975,1,12264.452287
0.695975,1,12276.555889
2.542791,1,12288.701915
1.198066,1,12300.879583
0.94919,1,12313.04954
1.647004,1,12325.229368
1.898736,1,12337.33719
0.0,1,12349.480898
0.0,1,12361.600559
0.0,1,12373.726264
0.071909,1,12385.948848
0.071851,1,12398.132829
0.071851,1,12410.385722
0.071851,1,12422.574192
4.476996,1,12434.862257
0.323444,1,12447.018118
1.312252,1,12459.247635
1.456678,1,12471.45026
1.487808,1,12483.763604
0.0,1,12496.083069
0.0,1,12508.419381
0.0,1,12520.610356
3.621331,1,12533.052925
1.347996,1,12545.325284
1.425024,1,12557.605216
2.298687,1,12569.747767
0.587775,1,12581.89315
1.394137,1,12594.092099
1.240631,1,12606.307977
1.064552,1,12618.424116
1.887077,1,12630.427717
1.992621,1,12642.490592
2.590887,1,12654.580618
1.168706,1,12666.675298
0.869002,1,12678.776725
0.0,1,12690.997679
0.0,1,12703.154535
0.0,1,12715.399601
0.0,1,12727.564238
0.0,1,12739.849236
0.0,1,12752.037534
0.0,1,12764.104419
4.030707,1,12776.177557
1.461971,1,12788.293991
1.218522,1,12800.409731
1.442424,1,12812.483412
1.649477,1,12824.525765
0.0,1,12836.598765
0.0,1,12848.637694
0.0,1,12860.643723
3.948703,1,12872.818065
2.219999,1,12884.991259
1.0821,1,12897.199596
1.540367,1,12909.366675
2.713242,1,12921.607164
1.539257,1,12933.940546
1.194301,1,12946.184599
3.160795,1,12958.410154
1.695458,1,12970.595259
2.136578,1,12982.685991
1.666197,1,12994.867812
2.336901,1,13006.978577
1.229166,1,13019.10071
1.139904,1,13031.235433
2.641117,1,13043.29759
1.45908,1,13055.336521
0.486083,1,13067.436198
1.521069,1,13079.585498
1.001924,1,13091.688097
1.10826,1,13103.799381
2.406425,1,13115.874662
1.991888,1,13128.016898
1.901068,1,13140.267684
1.398464,1,13152.421135
1.799103,1,13164.682914
1.355401,1,13176.893423
1.26884,1,13189.12741
2.126741,1,13201.302893
1.057869,1,13213.493392
1.591444,1,13225.694257
1.160887,1,13237.915422
2.698414,1,13250.029453
1.547138,1,13262.346881
0.663271,1,13274.599833
0.663271,1,13286.832667
0.663271,1,13298.983161
3.604814,1,13311.238923
