#{"t_start": 1640165250.3629272, "env_id": "SwimmerEnv-v0"}
r,l,t
0.650837,1,2151.649862
0.901659,1,2163.722316
1.002431,1,2175.765477
5.919646,1,2187.79968
0.504739,1,2199.850879
0.957901,1,2211.964856
0.957901,1,2224.010665
0.191643,1,2236.070701
0.0,1,2248.151539
0.0,1,2260.258156
0.0,1,2272.263993
4.248013,1,2284.25547
1.493375,1,2296.311769
1.220721,1,2308.403613
1.128221,1,2320.558614
3.459094,1,2332.601031
0.948019,1,2344.707255
1.052337,1,2356.770167
0.952518,1,2368.794602
5.594542,1,2380.826576
4.7272,1,2392.904562
1.922665,1,2404.964085
1.121414,1,2417.005975
1.159015,1,2428.984366
0.0,1,2441.173067
0.0,1,2453.366643
0.0,1,2465.599427
0.0,1,2477.775719
0.0,1,2489.817273
0.0,1,2501.906527
0.0,1,2513.953232
7.422333,1,2525.969931
4.066051,1,2538.059505
1.249973,1,2550.132831
2.361835,1,2562.200403
1.329497,1,2574.249016
2.613734,1,2586.363201
2.139974,1,2598.444552
1.526281,1,2610.540617
1.200887,1,2622.609562
0.0,1,2634.73915
0.0,1,2646.750611
0.0,1,2658.911505
3.94775,1,2671.047432
1.443438,1,2683.329581
1.263129,1,2695.525792
1.850407,1,2707.787881
2.160377,1,2719.957213
1.237922,1,2732.033167
4.604077,1,2744.081462
1.465393,1,2756.133756
2.01576,1,2768.224918
0.0,1,2780.421499
0.0,1,2792.525512
0.0,1,2804.632682
4.728762,1,2816.699903
2.088051,1,2828.76188
1.823201,1,2840.81264
1.229424,1,2852.813915
6.381198,1,2864.840261
1.462182,1,2876.899881
2.744003,1,2888.943785
1.656554,1,2901.17132
1.813755,1,2913.335158
0.0,1,2925.618642
0.0,1,2937.777586
0.0,1,2949.972524
6.309952,1,2962.132856
3.198247,1,2974.260969
1.003847,1,2986.37275
2.606641,1,2998.440483
0.984288,1,3010.498804
0.762462,1,3022.575834
1.464197,1,3034.652899
1.068273,1,3046.751228
1.366857,1,3058.869673
1.742533,1,3070.970235
1.742542,1,3083.077873
1.742542,1,3095.194331
1.951087,1,3107.292542
0.12623,1,3119.388891
0.125997,1,3131.427333
0.125997,1,3143.669462
1.545813,1,3155.841169
0.888623,1,3167.963164
0.888623,1,3180.044385
0.888623,1,3192.201191
0.173804,1,3204.291534
0.0,1,3216.430913
0.0,1,3228.52236
0.0,1,3240.590113
0.0,1,3252.644377
0.0,1,3264.711346
0.0,1,3276.811491
0.0,1,3288.955328
2.962126,1,3301.002874
1.144583,1,3313.036681
1.144583,1,3325.060011
1.144583,1,3337.151261
1.148097,1,3349.24275
0.0,1,3361.369563
0.0,1,3373.46509
0.0,1,3385.595894
4.062134,1,3397.644347
1.997544,1,3409.751374
1.477103,1,3421.83963
1.351495,1,3433.880511
0.932912,1,3445.934194
1.563367,1,3457.957443
1.563368,1,3470.00937
1.563368,1,3482.079761
4.370979,1,3494.16991
0.897456,1,3506.25404
0.897541,1,3518.369241
0.897541,1,3530.489219
1.226858,1,3542.547975
1.334668,1,3554.696726
1.491759,1,3566.839206
1.778548,1,3578.952345
2.098452,1,3591.045709
1.274832,1,3603.088099
1.776451,1,3615.202352
2.026263,1,3627.274476
2.123494,1,3639.325021
0.0,1,3651.367395
0.0,1,3663.461898
0.0,1,3675.538087
0.0,1,3687.57831
0.0,1,3699.745122
0.0,1,3711.905434
0.0,1,3724.127174
4.220233,1,3736.27637
0.88238,1,3748.347933
1.533017,1,3760.417742
1.315984,1,3772.572978
1.609262,1,3784.651783
0.0,1,3796.727895
0.0,1,3808.843199
0.0,1,3821.003682
6.899202,1,3833.113489
0.834961,1,3845.277908
3.205842,1,3857.417521
1.738074,1,3869.589015
1.14015,1,3881.711257
0.0,1,3893.837615
0.0,1,3906.007974
0.0,1,3918.243658
5.856262,1,3930.405341
1.520543,1,3942.694155
1.58402,1,3954.935867
2.643717,1,3967.096995
4.517554,1,3979.200499
1.339624,1,3991.32002
2.810666,1,4003.433111
1.51307,1,4015.554558
1.27219,1,4027.626118
1.445729,1,4039.711812
2.177812,1,4051.802049
1.093371,1,4063.884328
0.361721,1,4075.925931
1.562136,1,4088.111831
1.562136,1,4100.282938
1.562136,1,4112.488279
0.004916,1,4124.617522
0.0,1,4136.851472
0.0,1,4149.055919
0.0,1,4161.216263
2.640682,1,4173.257951
3.7861,1,4185.320059
1.227969,1,4197.400881
1.691102,1,4210.053912
1.994702,1,4223.033065
0.295386,1,4236.027377
0.944626,1,4249.030213
1.027643,1,4262.005782
3.006404,1,4274.975655
1.498594,1,4288.003704
1.498594,1,4301.063608
1.498594,1,4314.130759
0.36825,1,4327.199206
0.0,1,4340.392765
0.0,1,4353.515939
0.0,1,4366.625093
2.987893,1,4379.662827
1.43069,1,4392.650567
1.430391,1,4405.645693
1.43039,1,4418.647769
1.583839,1,4431.641712
5.038118,1,4444.6804
1.364027,1,4457.731283
2.632449,1,4470.730909
4.584366,1,4483.72461
1.846025,1,4496.778978
1.692322,1,4509.785137
1.780178,1,4522.892792
1.172447,1,4535.959701
0.0,1,4549.218091
0.0,1,4562.363125
0.0,1,4575.580805
3.601948,1,4588.727837
0.924123,1,4601.410457
1.485776,1,4613.587001
1.477299,1,4625.67796
2.809024,1,4637.765166
1.901506,1,4649.888788
1.905898,1,4661.980784
1.905899,1,4674.058604
2.758028,1,4686.108959
1.489487,1,4698.24567
1.008227,1,4710.377016
1.457306,1,4722.497467
1.779212,1,4734.638967
0.0,1,4746.804965
0.0,1,4758.956266
0.0,1,4771.182695
1.700358,1,4783.305281
1.694291,1,4795.442626
1.694291,1,4807.535186
1.694291,1,4819.570722
0.005809,1,4831.62995
0.0,1,4843.689317
0.0,1,4855.762224
0.0,1,4867.80015
2.448725,1,4879.826253
0.899158,1,4891.884354
0.89902,1,4903.916465
0.899019,1,4915.951921
1.161405,1,4928.027336
1.109488,1,4940.179353
1.316814,1,4952.328268
1.359481,1,4964.438466
0.046537,1,4976.584515
0.0,1,4988.75853
0.0,1,5000.881417
0.0,1,5012.939097
1.639041,1,5025.043212
1.271451,1,5037.127412
1.271595,1,5049.23045
1.271595,1,5061.320116
2.592739,1,5073.423943
1.610229,1,5085.501526
1.778036,1,5097.564499
1.778085,1,5109.60364
1.58178,1,5121.707178
1.197174,1,5133.849328
1.805863,1,5145.968693
1.497254,1,5158.199732
0.458152,1,5170.333419
0.0,1,5182.588998
0.0,1,5194.735175
0.0,1,5206.979885
2.816525,1,5219.19531
1.120689,1,5231.513418
1.120689,1,5243.737466
1.120689,1,5255.975582
5.002232,1,5268.119572
2.005861,1,5280.167533
1.687825,1,5292.230117
1.294769,1,5304.266601
2.175851,1,5316.384519
2.272016,1,5328.558519
1.831079,1,5340.677462
1.613924,1,5352.823705
1.000844,1,5364.907974
3.834282,1,5377.082538
1.975587,1,5389.175358
1.330708,1,5401.210306
5.332221,1,5413.268399
1.825001,1,5425.325548
1.386099,1,5437.399743
1.457425,1,5449.633901
1.176667,1,5461.786853
1.874926,1,5473.939523
1.632208,1,5486.032788
1.676702,1,5498.194343
2.773413,1,5510.369517
1.078809,1,5522.487197
1.078809,1,5534.6006
1.078809,1,5546.73299
6.813971,1,5558.872318
1.567268,1,5571.031702
1.2148,1,5583.142085
1.755386,1,5595.289212
3.378317,1,5607.476427
0.335002,1,5619.641786
0.335002,1,5631.780098
0.335002,1,5643.86434
1.31721,1,5655.913688
1.684473,1,5667.99803
1.684474,1,5680.05845
1.684474,1,5692.139352
1.898996,1,5704.2348
1.649089,1,5716.324628
1.833271,1,5728.425657
2.169264,1,5740.537545
2.244316,1,5752.593141
0.0,1,5764.663849
0.0,1,5776.717856
0.0,1,5788.795462
6.619678,1,5800.87128
1.477779,1,5813.036278
2.092326,1,5825.156694
1.528844,1,5837.24716
0.341332,1,5849.324766
1.61857,1,5861.339649
1.61857,1,5873.384608
1.61857,1,5885.386353
0.421145,1,5897.376251
0.0,1,5909.36275
0.0,1,5921.344521
0.0,1,5933.437092
3.87269,1,5945.514345
2.647818,1,5957.618209
1.454341,1,5969.713135
2.108391,1,5981.745933
1.556982,1,5993.784226
1.737335,1,6005.866974
1.737339,1,6017.946926
1.737339,1,6030.06272
2.606184,1,6042.116468
1.396494,1,6054.247508
1.396494,1,6066.333789
1.396494,1,6078.50073
4.546144,1,6090.606754
0.698179,1,6102.590905
0.813401,1,6114.714103
0.813401,1,6126.830504
3.832979,1,6138.895411
1.177434,1,6151.026891
1.735132,1,6163.162388
1.703119,1,6175.363078
2.331805,1,6187.511166
1.436423,1,6199.660506
1.436423,1,6211.790544
1.436423,1,6224.017013
0.004246,1,6236.143124
0.0,1,6248.236952
0.0,1,6260.325821
0.0,1,6272.457062
2.418137,1,6284.573842
1.921041,1,6296.632529
1.201431,1,6308.71182
1.953883,1,6320.841004
2.649989,1,6332.916587
2.959744,1,6344.97507
1.670105,1,6357.004095
3.188075,1,6369.023975
1.436205,1,6381.059979
0.0,1,6393.162777
0.0,1,6405.260712
0.0,1,6417.371322
0.0,1,6429.449995
0.0,1,6441.542066
0.0,1,6453.64637
0.0,1,6465.705192
6.149068,1,6477.756703
1.961397,1,6489.831442
6.142112,1,6501.864245
1.285969,1,6514.046246
1.060675,1,6526.122795
1.515505,1,6538.19855
1.252323,1,6550.294587
1.516001,1,6562.365711
1.60298,1,6574.443169
0.809915,1,6586.457721
0.809915,1,6598.548369
0.809915,1,6610.63259
3.726855,1,6622.656034
1.987743,1,6634.786006
3.112607,1,6646.874645
2.752951,1,6659.040826
2.943207,1,6671.159108
1.657506,1,6683.17774
1.080446,1,6695.221442
2.850201,1,6707.286532
0.928782,1,6719.291756
0.0,1,6731.299677
0.0,1,6743.305082
0.0,1,6755.384704
0.887285,1,6767.457497
1.279132,1,6779.544272
1.279132,1,6791.635174
1.279132,1,6803.79078
4.159964,1,6815.833961
2.709402,1,6827.929671
1.658657,1,6840.027969
1.992157,1,6852.189234
1.834423,1,6864.337971
1.30355,1,6876.572413
1.303551,1,6888.71745
1.303551,1,6900.943808
2.464417,1,6913.099556
1.18106,1,6925.149203
1.349344,1,6937.198251
1.349344,1,6949.209296
2.026639,1,6961.198556
1.19849,1,6973.232507
1.578581,1,6985.310018
2.211678,1,6997.393243
3.087752,1,7009.436853
1.073978,1,7021.524142
0.357486,1,7033.571569
1.041909,1,7045.684201
2.537263,1,7057.800188
1.44936,1,7069.888678
1.294089,1,7082.00555
2.091241,1,7094.112563
0.978964,1,7106.153768
1.42828,1,7118.224461
1.72607,1,7130.273592
1.965304,1,7142.338166
2.444737,1,7154.379314
1.501374,1,7166.519179
1.475389,1,7178.660284
1.923962,1,7190.790203
3.632616,1,7202.859591
0.825304,1,7214.938373
0.825304,1,7227.025527
0.825304,1,7239.11894
1.263322,1,7251.271336
1.26209,1,7263.431075
1.26209,1,7275.614267
1.26209,1,7287.739192
1.837067,1,7299.798308
1.589759,1,7311.854989
0.858449,1,7323.875788
1.253245,1,7335.895921
1.880993,1,7347.919811
0.237931,1,7359.974475
0.237931,1,7372.033194
0.237931,1,7384.097667
6.386099,1,7396.11527
0.980098,1,7408.186824
1.579616,1,7420.247054
0.83553,1,7432.297119
2.671374,1,7444.35458
0.0,1,7456.521619
0.0,1,7468.626423
0.0,1,7480.88883
0.0,1,7493.024947
0.0,1,7505.105181
0.0,1,7517.154685
0.0,1,7529.191725
3.100006,1,7541.253653
1.355673,1,7553.315198
1.355673,1,7565.364956
1.355673,1,7577.399641
1.503745,1,7589.416877
1.495922,1,7601.529531
1.495922,1,7613.631466
1.495922,1,7625.784418
1.093157,1,7637.896133
1.656617,1,7650.099628
1.042627,1,7662.198139
1.414619,1,7674.28005
0.885903,1,7686.317946
0.0,1,7698.393334
0.0,1,7710.436632
0.0,1,7722.504744
2.054582,1,7734.632471
0.725517,1,7746.700593
1.493555,1,7758.730893
1.493558,1,7770.84203
1.911056,1,7782.929035
1.692571,1,7795.024912
0.993198,1,7807.061202
1.419275,1,7819.143702
0.864671,1,7831.287223
1.115399,1,7843.437366
1.175446,1,7855.584285
1.180096,1,7867.743775
2.692525,1,7879.833553
0.760016,1,7891.910887
1.122037,1,7903.966873
1.682837,1,7916.032947
1.159988,1,7928.084752
0.0,1,7940.155892
0.0,1,7952.204174
0.0,1,7964.248428
0.0,1,7976.267647
0.0,1,7988.319953
0.0,1,8000.364648
0.0,1,8012.364514
0.0,1,8024.431218
0.0,1,8036.635859
0.0,1,8048.759367
0.0,1,8060.98635
0.0,1,8073.117793
0.0,1,8085.340295
0.0,1,8097.444344
0.0,1,8109.600525
3.875641,1,8121.722727
1.253425,1,8133.982137
1.044241,1,8146.097028
1.765376,1,8158.184149
1.104694,1,8170.270765
0.0,1,8182.360377
0.0,1,8194.434751
0.0,1,8206.537107
3.991721,1,8218.645086
1.006896,1,8230.8173
1.310218,1,8242.909542
1.442165,1,8255.037075
1.09663,1,8267.11321
0.0,1,8279.186807
0.0,1,8291.22037
0.0,1,8303.250114
0.0,1,8315.279151
0.0,1,8327.447368
0.0,1,8339.610389
0.0,1,8351.673765
2.688809,1,8363.723269
0.825841,1,8375.818847
1.677183,1,8387.882295
1.677238,1,8399.968896
0.916847,1,8412.079733
1.504224,1,8424.176988
1.504225,1,8436.266495
1.504225,1,8448.392065
7.351725,1,8460.520925
4.193731,1,8472.586715
1.63549,1,8484.608601
2.304953,1,8496.624707
1.373246,1,8508.688712
0.0,1,8520.866242
0.0,1,8532.99799
0.0,1,8545.097321
4.368072,1,8557.140225
3.312926,1,8569.159913
1.406419,1,8581.181034
2.550857,1,8593.248409
2.261371,1,8605.356996
0.757635,1,8617.485804
1.904826,1,8629.569813
1.905263,1,8641.711123
1.594742,1,8653.799369
1.587088,1,8665.837967
1.587088,1,8677.885146
1.587088,1,8689.911942
0.406517,1,8701.925298
0.0,1,8713.952749
0.0,1,8725.98983
0.0,1,8738.014119
0.0,1,8750.007945
0.0,1,8761.976534
0.0,1,8773.95288
0.0,1,8786.013407
0.14253,1,8798.106155
0.142404,1,8810.264555
0.142404,1,8822.354641
0.142404,1,8834.524504
7.744379,1,8846.639226
2.902037,1,8858.69977
1.369045,1,8870.789474
1.409939,1,8882.911325
2.302494,1,8895.057633
1.766844,1,8907.184689
1.478646,1,8919.257335
1.731087,1,8931.349761
1.577229,1,8943.403689
0.0,1,8955.459147
0.0,1,8967.486507
0.0,1,8979.551621
0.0,1,8991.602957
0.0,1,9003.636593
0.0,1,9015.697496
0.0,1,9027.836038
0.314574,1,9039.922152
0.314237,1,9051.977828
0.314237,1,9064.014378
0.314237,1,9076.157803
2.435968,1,9088.266853
1.310248,1,9100.508732
2.420261,1,9112.652253
0.79166,1,9124.868327
1.172306,1,9136.94826
0.0,1,9148.976363
0.0,1,9160.993765
0.0,1,9173.07615
4.271275,1,9185.191261
1.26247,1,9197.297766
0.866129,1,9209.385776
2.151679,1,9221.490005
1.190714,1,9233.48707
1.353042,1,9245.466179
2.449364,1,9257.436359
1.413143,1,9269.444805
1.203287,1,9281.479818
1.177199,1,9293.486496
1.177199,1,9305.526169
1.177199,1,9317.573894
3.074468,1,9329.576896
1.778992,1,9341.57871
2.017523,1,9353.578625
1.254485,1,9365.626137
0.779429,1,9377.68781
0.0,1,9389.851678
0.0,1,9401.992132
0.0,1,9414.21637
0.0,1,9426.339294
0.0,1,9438.409203
0.0,1,9450.449723
0.0,1,9462.459698
6.390167,1,9474.521408
1.443205,1,9486.604012
1.613803,1,9498.707549
1.284496,1,9510.799066
2.700268,1,9522.813099
3.430484,1,9534.868493
2.123755,1,9546.908227
2.653602,1,9558.900438
3.908617,1,9570.894479
2.040622,1,9582.883714
1.180092,1,9594.915766
1.163829,1,9607.075336
0.600342,1,9619.14688
0.467877,1,9631.323934
0.467877,1,9643.416601
0.467877,1,9655.552963
4.293743,1,9667.663081
2.639138,1,9679.816306
1.366947,1,9691.962389
3.069494,1,9704.174608
1.375395,1,9716.318073
0.0,1,9728.438153
0.0,1,9740.574362
0.0,1,9752.699668
0.0,1,9764.803353
0.0,1,9776.934272
0.0,1,9789.077941
0.0,1,9801.199548
4.581925,1,9813.227112
1.716673,1,9825.272218
1.469113,1,9837.327204
1.956047,1,9849.413049
5.728582,1,9861.502863
1.305928,1,9873.650599
0.785995,1,9885.783637
0.785995,1,9898.015167
3.14342,1,9910.166365
2.335188,1,9922.215908
1.258554,1,9934.296054
1.416743,1,9946.377254
1.057527,1,9958.505525
1.621694,1,9970.705774
1.621704,1,9982.915847
1.621704,1,9995.131458
1.073391,1,10007.293941
3.248524,1,10019.451835
2.033025,1,10031.623838
2.910379,1,10043.735302
2.712234,1,10055.831787
1.604872,1,10067.918966
1.604872,1,10080.030375
1.604872,1,10092.259928
3.448023,1,10104.361587
1.205885,1,10116.419436
1.998484,1,10128.499308
0.451605,1,10140.590186
1.168845,1,10152.702669
0.0,1,10164.808183
0.0,1,10176.908475
0.0,1,10189.046253
2.631498,1,10201.132927
1.552731,1,10213.277687
1.804864,1,10225.424849
2.206391,1,10237.617194
5.452373,1,10249.823909
0.0,1,10262.075988
0.0,1,10274.239522
0.0,1,10286.321739
0.0,1,10298.348484
0.0,1,10310.385397
0.0,1,10322.422689
0.0,1,10334.41003
0.0,1,10346.469964
0.0,1,10358.543156
0.0,1,10370.650629
0.0,1,10382.727735
4.117609,1,10394.81204
1.084855,1,10406.872088
1.214054,1,10418.952879
2.229192,1,10431.051783
1.765088,1,10443.218219
2.418336,1,10455.487389
0.869292,1,10467.646886
1.500962,1,10479.836036
3.35112,1,10491.936069
1.271224,1,10503.964925
1.645294,1,10516.032342
1.645294,1,10528.090922
0.842786,1,10540.184415
3.741225,1,10552.285201
3.155572,1,10564.343959
1.414694,1,10576.476286
6.651417,1,10588.547954
0.883372,1,10600.635116
1.033711,1,10612.723905
1.305477,1,10624.870645
2.973471,1,10637.006824
0.0,1,10649.247734
0.0,1,10661.474609
0.0,1,10673.760093
5.140636,1,10685.903527
0.977156,1,10698.011651
1.373934,1,10710.067566
2.185321,1,10722.139127
3.302373,1,10734.22582
0.0,1,10746.363121
0.0,1,10758.452543
0.0,1,10770.574819
3.757397,1,10782.660559
1.537527,1,10794.777421
2.817444,1,10806.830055
0.875462,1,10818.961199
1.405766,1,10831.111712
0.0,1,10843.291408
0.0,1,10855.471395
0.0,1,10867.627159
3.285565,1,10879.767607
1.737637,1,10891.880278
1.737575,1,10903.979519
1.737575,1,10916.040091
1.382964,1,10928.142611
0.0,1,10940.235551
0.0,1,10952.34261
0.0,1,10964.446905
0.334896,1,10976.557814
0.521568,1,10988.636884
0.521568,1,11000.715069
0.521568,1,11012.795805
0.001118,1,11025.006823
0.0,1,11037.176845
0.0,1,11049.410304
0.0,1,11061.569831
5.807683,1,11073.723992
2.618185,1,11085.905541
1.348439,1,11097.999522
1.160988,1,11110.02857
2.64161,1,11122.133816
1.425737,1,11134.282132
1.298717,1,11146.373326
1.394504,1,11158.478662
2.303675,1,11170.56002
0.733429,1,11182.642534
1.084708,1,11194.72968
0.863837,1,11206.769349
2.726275,1,11218.903498
2.933046,1,11231.08304
2.236014,1,11243.275233
0.870146,1,11255.540336
1.264004,1,11267.796293
0.0,1,11280.080228
0.0,1,11292.248931
0.0,1,11304.460915
3.17581,1,11316.60567
1.474388,1,11328.819014
1.474388,1,11340.979334
1.474388,1,11353.144172
0.978023,1,11365.286118
1.10962,1,11377.458038
0.312807,1,11389.564653
0.463426,1,11401.649343
0.456163,1,11413.751357
0.0,1,11425.839298
0.0,1,11437.926565
0.0,1,11450.140287
0.0,1,11462.29365
0.0,1,11474.53797
0.0,1,11486.725523
0.0,1,11498.879212
8.560747,1,11511.04971
1.919499,1,11523.173233
1.013685,1,11535.281317
1.71383,1,11547.41255
3.35228,1,11559.547673
0.882099,1,11571.615653
0.709383,1,11583.693076
0.709619,1,11595.771225
3.542834,1,11607.859132
0.983682,1,11619.946893
0.983682,1,11632.043571
0.983682,1,11644.180502
0.198498,1,11656.266701
0.0,1,11668.383864
0.0,1,11680.513905
0.0,1,11692.685668
0.182794,1,11704.879355
0.295649,1,11717.018023
0.295649,1,11729.245525
0.295649,1,11741.420635
8.960769,1,11753.604384
0.139209,1,11765.73191
3.570284,1,11777.872868
1.068396,1,11789.991624
1.166685,1,11802.192271
1.761077,1,11814.334913
1.761724,1,11826.548138
1.761724,1,11838.686217
5.370212,1,11850.805995
1.012056,1,11862.897412
2.16316,1,11874.971051
1.236202,1,11887.161137
1.167948,1,11899.404151
0.0,1,11911.623829
0.0,1,11923.820788
0.0,1,11935.961075
0.0,1,11948.079981
0.0,1,11960.122213
0.0,1,11972.193465
0.0,1,11984.278007
0.919409,1,11996.373595
1.322846,1,12008.58962
1.322846,1,12020.749197
1.322846,1,12033.002051
6.760864,1,12045.205225
1.402275,1,12057.332
1.528807,1,12069.441962
1.40161,1,12081.630539
1.261247,1,12093.78574
0.0,1,12105.993903
0.0,1,12118.181687
0.0,1,12130.444976
2.131714,1,12142.587535
1.074477,1,12154.735452
1.034348,1,12166.906324
0.814936,1,12179.06527
1.120566,1,12191.212157
0.0,1,12203.296169
0.0,1,12215.400256
0.0,1,12227.49554
0.053878,1,12239.579654
0.053835,1,12251.593132
0.053835,1,12263.697134
0.053835,1,12275.805552
5.49372,1,12287.935011
1.396291,1,12300.112255
1.896934,1,12312.286164
1.518679,1,12324.46591
5.933798,1,12336.58402
0.0,1,12348.717719
0.0,1,12360.842224
0.0,1,12372.966787
0.0,1,12385.179832
0.0,1,12397.369812
0.0,1,12409.616198
0.0,1,12421.814672
0.0,1,12434.087994
0.0,1,12446.265979
0.0,1,12458.479143
0.0,1,12470.691247
0.0,1,12482.989963
0.0,1,12495.31372
0.0,1,12507.644624
0.0,1,12519.852891
4.2921,1,12532.260799
1.358425,1,12544.562926
2.547827,1,12556.829418
1.648875,1,12568.990657
1.196668,1,12581.131053
0.0,1,12593.331624
0.0,1,12605.549057
0.0,1,12617.674042
0.547516,1,12629.682399
0.815473,1,12641.738364
0.815473,1,12653.831436
0.815473,1,12665.923675
6.357026,1,12678.020315
1.701274,1,12690.228888
1.26261,1,12702.400972
1.721636,1,12714.629574
1.242621,1,12726.805817
0.0,1,12739.075305
0.0,1,12751.283645
0.0,1,12763.349724
0.0,1,12775.426885
0.0,1,12787.538215
0.0,1,12799.659996
0.0,1,12811.736066
0.0,1,12823.773696
0.0,1,12835.842641
0.0,1,12847.889308
0.0,1,12859.892529
4.760791,1,12872.048755
2.018724,1,12884.229076
2.330172,1,12896.435101
2.13327,1,12908.604078
2.828864,1,12920.843417
0.0,1,12933.171973
0.0,1,12945.428577
0.0,1,12957.641497
4.991052,1,12969.827502
1.433817,1,12981.927942
1.65743,1,12994.097948
2.626019,1,13006.220258
2.544503,1,13018.336031
0.0,1,13030.476148
0.0,1,13042.543609
0.0,1,13054.578628
4.314671,1,13066.672513
1.664307,1,13078.82195
1.452795,1,13090.929335
1.849016,1,13103.035224
1.667691,1,13115.126396
0.753256,1,13127.258096
0.753256,1,13139.49828
0.753256,1,13151.670312
8.268009,1,13163.913398
1.842048,1,13176.138653
2.072863,1,13188.360318
2.946011,1,13200.553053
2.903236,1,13212.730818
0.0,1,13224.938541
0.0,1,13237.147666
0.0,1,13249.282294
3.91769,1,13261.567432
1.977408,1,13273.83939
3.52942,1,13286.064734
2.357173,1,13298.225025
3.20279,1,13310.466278
1.352013,1,13322.664336
1.205045,1,13334.893425
